zhangjiafen	1960-1-1	19.1	8.08	0	6.21	0.077	0.5	0	0.014	0.073	0.055	0.022	29.829	0.129	0.2
zhangjiafen	1960-1-2	20.4	8.08	0	6.017	0.076	0.5	0	0.014	0.073	0.053	0.022	29.674	0.126	0.199
zhangjiafen	1960-1-3	21.7	9.806	0	5.829	0.074	0.5	0	0.014	0.072	0.052	0.022	29.501	0.123	0.198
zhangjiafen	1960-1-4	21.9	11.224	0	5.644	0.073	0.5	0	0.013	0.072	0.051	0.022	29.322	0.12	0.197
zhangjiafen	1960-1-5	19.7	11.799	0	5.466	0.071	0.5	0	0.013	0.071	0.049	0.022	29.155	0.117	0.196
zhangjiafen	1960-1-6	16.8	11.655	0	5.292	0.07	0.5	0	0.013	0.071	0.048	0.022	28.972	0.113	0.194
zhangjiafen	1960-1-7	21.4	11.144	0	5.125	0.068	0.5	0	0.012	0.07	0.046	0.022	28.808	0.109	0.193
zhangjiafen	1960-1-8	19.4	10.538	0.005	4.965	0.067	0.5	0	0.012	0.07	0.045	0.022	28.622	0.108	0.192
zhangjiafen	1960-1-9	18.5	9.987	0	4.803	0.066	0.5	0	0.012	0.07	0.044	0.022	28.453	0.106	0.191
zhangjiafen	1960-1-10	17.9	9.532	0	4.644	0.065	0.5	0	0.012	0.069	0.044	0.022	28.277	0.104	0.19
zhangjiafen	1960-1-11	18.3	9.177	0	4.487	0.064	0.5	0	0.011	0.069	0.043	0.022	28.092	0.102	0.189
zhangjiafen	1960-1-12	19.3	8.912	0.01	4.342	0.064	0.5	0	0.011	0.069	0.042	0.022	27.918	0.102	0.187
zhangjiafen	1960-1-13	19.9	8.724	0.143	4.315	0.067	0.5	0.001	0.012	0.069	0.045	0.022	27.758	0.111	0.186
zhangjiafen	1960-1-14	19.8	8.613	0.331	4.444	0.074	0.5	0.003	0.015	0.069	0.052	0.021	27.611	0.133	0.185
zhangjiafen	1960-1-15	21.2	8.615	0.71	4.913	0.083	0.5	0.003	0.018	0.069	0.061	0.021	27.496	0.159	0.184
zhangjiafen	1960-1-16	20.3	8.726	0.117	4.776	0.087	0.5	0.001	0.019	0.069	0.065	0.021	27.392	0.17	0.183
zhangjiafen	1960-1-17	22.8	8.851	0.586	5.096	0.089	0.5	0.004	0.019	0.069	0.067	0.021	27.294	0.175	0.183
zhangjiafen	1960-1-18	23.9	8.997	0.528	5.341	0.093	0.5	0.004	0.021	0.069	0.071	0.021	27.207	0.186	0.182
zhangjiafen	1960-1-19	21.3	9.143	0.38	5.431	0.095	0.5	0.003	0.021	0.069	0.074	0.021	27.127	0.192	0.181
zhangjiafen	1960-1-20	19	9.284	0	5.147	0.094	0.5	0	0.021	0.069	0.073	0.021	27.045	0.19	0.181
zhangjiafen	1960-1-21	17.2	9.351	0.002	4.861	0.11	0.6	0	0.02	0.069	0.084	0.025	26.953	0.183	0.18
zhangjiafen	1960-1-22	13.7	9.351	0	4.584	0.106	0.6	0	0.02	0.069	0.081	0.025	26.856	0.176	0.18
zhangjiafen	1960-1-23	13.9	9.302	0	4.319	0.103	0.6	0	0.019	0.069	0.077	0.025	26.751	0.169	0.179
zhangjiafen	1960-1-24	12.7	9.225	0	4.066	0.099	0.6	0	0.018	0.069	0.074	0.025	26.64	0.162	0.178
zhangjiafen	1960-1-25	18.7	9.133	0	3.824	0.096	0.6	0	0.017	0.069	0.07	0.025	26.522	0.154	0.178
zhangjiafen	1960-1-26	18.2	9.038	0	3.593	0.092	0.6	0	0.016	0.069	0.067	0.025	26.398	0.147	0.177
zhangjiafen	1960-1-27	20.8	8.942	0	3.374	0.089	0.6	0	0.016	0.069	0.064	0.025	26.267	0.14	0.176
zhangjiafen	1960-1-28	19.5	8.849	0	3.167	0.085	0.6	0	0.015	0.069	0.06	0.025	26.131	0.133	0.175
zhangjiafen	1960-1-29	18.1	8.757	0	2.97	0.082	0.6	0	0.014	0.069	0.057	0.025	25.988	0.126	0.174
zhangjiafen	1960-1-30	18.8	8.667	0	2.785	0.079	0.6	0	0.013	0.069	0.054	0.025	25.839	0.119	0.173
zhangjiafen	1960-1-31	18.7	8.579	0	2.611	0.075	0.6	0	0.012	0.069	0.05	0.025	25.686	0.112	0.172
zhangjiafen	1960-2-1	23.6	8.491	0	2.408	0.132	1.1	0	0.012	0.069	0.087	0.045	25.504	0.105	0.171
zhangjiafen	1960-2-2	22.7	8.404	0	2.221	0.125	1.1	0	0.011	0.069	0.08	0.045	25.315	0.096	0.17
zhangjiafen	1960-2-3	23.2	8.316	0.018	2.064	0.12	1.1	0	0.01	0.069	0.075	0.045	25.123	0.09	0.169
zhangjiafen	1960-2-4	22.9	8.226	0	1.903	0.114	1.1	0	0.009	0.069	0.069	0.045	24.926	0.083	0.167
zhangjiafen	1960-2-5	24.1	8.137	0	1.756	0.107	1.1	0	0.008	0.069	0.063	0.045	24.721	0.075	0.166
zhangjiafen	1960-2-6	22.8	8.049	0	1.623	0.102	1.1	0	0.008	0.069	0.057	0.045	24.512	0.069	0.165
zhangjiafen	1960-2-7	21.3	7.964	0.067	1.554	0.102	1.1	0	0.008	0.069	0.058	0.044	24.305	0.07	0.163
zhangjiafen	1960-2-8	20.9	7.884	0.324	1.705	0.116	1.1	0.001	0.01	0.069	0.072	0.044	24.12	0.09	0.162
zhangjiafen	1960-2-9	18	7.849	0.207	1.718	0.125	1.1	0.001	0.011	0.069	0.081	0.044	23.948	0.101	0.161
zhangjiafen	1960-2-10	18.5	7.86	0.333	1.843	0.13	1.1	0.001	0.012	0.069	0.087	0.044	23.785	0.109	0.16
zhangjiafen	1960-2-11	21	7.91	0.034	1.667	0.131	1.1	0	0.012	0.069	0.087	0.044	23.624	0.11	0.159
zhangjiafen	1960-2-12	20	7.972	0	1.476	0.123	1.1	0	0.011	0.069	0.08	0.044	23.455	0.1	0.157
zhangjiafen	1960-2-13	20	8.012	0	1.305	0.115	1.1	0	0.01	0.068	0.071	0.043	23.277	0.09	0.156
zhangjiafen	1960-2-14	21.1	8.017	0	1.154	0.106	1.1	0	0.009	0.068	0.063	0.043	23.09	0.079	0.155
zhangjiafen	1960-2-15	24.4	7.984	0.17	1.176	0.104	1.1	0	0.009	0.068	0.061	0.043	22.901	0.077	0.154
zhangjiafen	1960-2-16	24.1	7.929	0.001	1.036	0.102	1.1	0	0.008	0.068	0.059	0.043	22.712	0.075	0.153
zhangjiafen	1960-2-17	29.3	7.867	0	0.915	0.093	1.1	0	0.007	0.068	0.05	0.043	22.514	0.064	0.151
zhangjiafen	1960-2-18	33.3	7.8	0	0.813	0.085	1.1	0	0.006	0.068	0.043	0.042	22.306	0.054	0.15
zhangjiafen	1960-2-19	29.7	7.726	0.135	0.843	0.086	1.1	0	0.006	0.068	0.044	0.042	22.102	0.055	0.149
