zhangjiafen	1964-1-1	7.49	6.712	0	0.003	0.028	1.1	0	0	0.067	0	0.028	9.68	0	0.066
zhangjiafen	1964-1-2	7.44	6.712	0	0.003	0.028	1.1	0	0	0.067	0	0.028	9.521	0	0.064
zhangjiafen	1964-1-3	6.91	6.71	0.031	0.022	0.032	1.1	0	0.001	0.067	0.005	0.027	9.37	0.006	0.063
zhangjiafen	1964-1-4	7.35	6.712	0.012	0.018	0.033	1.1	0	0.001	0.067	0.006	0.027	9.221	0.008	0.062
zhangjiafen	1964-1-5	7.52	6.721	0.014	0.018	0.033	1.1	0	0.001	0.067	0.006	0.027	9.074	0.008	0.061
zhangjiafen	1964-1-6	7.14	6.731	0.062	0.052	0.038	1.1	0	0.002	0.067	0.011	0.027	8.935	0.015	0.06
zhangjiafen	1964-1-7	7.76	6.743	0.112	0.115	0.046	1.1	0	0.003	0.067	0.02	0.026	8.808	0.027	0.06
zhangjiafen	1964-1-8	6.82	6.772	0	0.066	0.046	1.1	0	0.003	0.067	0.02	0.026	8.683	0.026	0.059
zhangjiafen	1964-1-9	6.38	6.815	0.083	0.114	0.04	1.1	0	0.002	0.067	0.014	0.026	8.55	0.018	0.058
zhangjiafen	1964-1-10	5.94	6.853	0.556	0.562	0.07	1.1	0	0.006	0.067	0.044	0.026	8.458	0.058	0.057
zhangjiafen	1964-1-11	6.44	6.918	0.405	0.807	0.09	1.1	0.001	0.009	0.067	0.065	0.026	8.394	0.085	0.056
zhangjiafen	1964-1-12	7.54	7.034	0.085	0.723	0.094	1.1	0	0.01	0.067	0.068	0.026	8.336	0.09	0.056
zhangjiafen	1964-1-13	8.1	7.183	0.003	0.574	0.087	1.1	0	0.009	0.067	0.062	0.026	8.269	0.081	0.056
zhangjiafen	1964-1-14	7.13	7.321	0.23	0.661	0.083	1.1	0	0.009	0.067	0.058	0.025	8.198	0.077	0.055
zhangjiafen	1964-1-15	7.68	7.418	0.192	0.711	0.083	1.1	0.001	0.008	0.067	0.057	0.025	8.126	0.075	0.055
zhangjiafen	1964-1-16	8.91	7.468	0	0.582	0.078	1.1	0	0.008	0.067	0.053	0.025	8.049	0.069	0.054
zhangjiafen	1964-1-17	7.82	7.482	0	0.47	0.071	1.1	0	0.007	0.067	0.046	0.025	7.963	0.06	0.054
zhangjiafen	1964-1-18	7.82	7.473	0	0.374	0.064	1.1	0	0.006	0.067	0.039	0.025	7.869	0.051	0.053
zhangjiafen	1964-1-19	6.44	7.446	0	0.294	0.057	1.1	0	0.005	0.067	0.033	0.025	7.768	0.043	0.052
zhangjiafen	1964-1-20	6.72	7.404	0.054	0.274	0.055	1.1	0	0.004	0.067	0.03	0.025	7.664	0.04	0.052
zhangjiafen	1964-1-21	7.35	7.352	0	0.208	0.051	1.1	0	0.004	0.067	0.027	0.024	7.558	0.036	0.051
zhangjiafen	1964-1-22	6.8	7.295	0	0.153	0.046	1.1	0	0.003	0.067	0.022	0.024	7.445	0.029	0.05
zhangjiafen	1964-1-23	6.23	7.238	0.004	0.112	0.042	1.1	0	0.003	0.067	0.018	0.024	7.329	0.024	0.05
