1974	06	   1	 28.0	187.2
1974	06	   2	 27.3	187.6
1974	06	   3	 27.3	185.3
1974	06	   4	 27.8	186.5
1974	06	   5	 28.9	189.1
1974	06	   6	 28.1	188.0
1974	06	   7	 28.5	188.4
1974	06	   8	 27.3	185.2
1974	06	   9	 30.1	191.1
1974	06	  10	 25.5	190.7
1974	06	  11	 33.2	191.7
1974	06	  12	 38.2	194.4
1974	06	  13	 28.9	177.5
1974	06	  14	 29.8	177.6
1974	06	  15	 35.2	197.7
1974	06	  16	 27.1	190.3
1974	06	  17	 26.0	202.4
1974	06	  18	 28.7	196.4
1974	06	  19	 25.3	202.8
1974	06	  20	 24.5	202.7
1974	06	  21	 27.8	180.1
1974	06	  22	 28.6	181.7
1974	06	  23	 23.6	203.9
1974	06	  24	 31.8	195.7
1974	06	  25	 26.0	176.2
1974	06	  26	 24.1	175.6
1974	06	  27	 20.9	184.8
1974	06	  28	 24.3	185.0
1974	06	  29	 25.0	193.8
1974	06	  30	 31.6	196.3
1974	06	  31	 31.7	196.7
1974	06	  32	 33.8	192.3
1974	06	  33	 35.7	184.3
1974	06	  34	 36.3	183.3
1974	06	  35	 34.5	187.2
1974	06	  36	 29.9	185.7
1974	06	  37	 25.5	177.7
1974	06	  38	 28.9	179.2
1974	06	  39	 22.4	176.8
1974	06	  40	 26.8	180.9
1974	06	  41	 22.6	176.1
1974	06	  42	 22.2	176.4
1974	06	  43	 25.9	178.7
1974	06	  44	 24.4	176.0
1974	06	  45	 36.4	188.1
1974	06	  46	 42.7	184.6
1974	06	  47	 22.3	187.5
1974	06	  48	 24.1	191.5
1974	06	  49	 39.8	184.2
1974	06	  50	 30.6	185.5
1974	06	  51	 38.1	191.5
1974	06	  52	 42.5	188.3
1974	06	  53	 19.9	175.0
1974	06	  54	 20.4	174.1
1974	06	  55	 36.9	189.3
1974	06	  56	 22.9	175.9
1974	06	  57	 24.1	175.5
1974	06	  58	 29.1	184.5
1974	06	  59	 41.6	183.1
1974	06	  60	 39.1	182.3
1974	06	  61	 19.8	173.0
1974	06	  62	 19.7	173.7
1974	06	  63	 32.2	178.7
1974	06	  64	 29.6	181.3
1974	06	  65	 44.5	181.1
1974	06	  66	 42.2	179.6
1974	06	  67	 18.2	172.2
1974	06	  68	 17.9	174.5
1974	06	  69	 44.7	181.7
1974	06	  70	 49.9	179.5
1974	06	  71	 77.8	179.5
1974	06	  72	 48.6	186.3
1974	06	  73	 43.1	182.6
1974	06	  74	 51.0	179.5
1974	06	  75	 21.1	172.7
1974	06	  76	 22.0	171.7
1974	06	  77	 27.5	171.6
1974	06	  78	 33.5	175.5
1974	06	  79	 50.4	178.6
1974	06	  80	 46.1	177.8
1974	06	  81	 47.5	167.5
1974	06	  82	 35.8	173.3
1974	06	  83	 21.9	170.3
1974	06	  84	 22.0	170.0
1974	06	  85	 26.0	166.8
1974	06	  86	 59.7	180.6
1974	06	  87	 63.3	178.2
1974	06	  88	 43.5	176.7
1974	06	  89	 24.3	167.5
1974	06	  90	 44.5	176.9
1974	06	  91	 40.7	178.4
1974	06	  92	 40.8	178.1
1974	06	  93	 41.7	177.6
1974	06	  94	 40.0	177.4
1974	06	  95	 26.8	166.0
1974	06	  96	 27.8	169.0
1974	06	  97	 44.2	175.7
1974	06	  98	 38.9	176.5
1974	06	  99	 46.9	176.5
1974	06	 100	 51.1	174.1
1974	06	 101	 57.3	174.1
1974	06	 102	 58.3	177.5
1974	06	 103	 21.4	169.5
1974	06	 104	 19.1	168.3
1974	06	 105	 19.3	170.0
1974	06	 106	 18.2	169.2
1974	06	 107	 26.8	174.6
1974	06	 108	 33.6	170.4
1974	06	 109	 47.7	173.5
1974	06	 110	 25.6	168.6
1974	06	 111	 21.7	165.7
1974	06	 112	 21.7	168.2
1974	06	 113	 33.3	176.5
1974	06	 114	 36.8	177.1
1974	06	 115	 52.3	175.8
1974	06	 116	 38.8	172.7
1974	06	 117	 26.1	163.2
1974	06	 118	 26.3	162.8
1974	06	 119	 25.4	165.1
1974	06	 120	 23.3	166.5
1974	06	 121	 25.8	163.7
1974	06	 122	 21.2	168.1
1974	06	 123	 25.3	164.6
1974	06	 124	 25.2	164.9
1974	06	 125	 27.2	160.9
1974	06	 126	 26.3	160.9
1974	06	 127	 28.0	158.5
1974	06	 128	 20.2	151.3
1974	06	 129	 25.2	158.0
1974	06	 130	 23.8	156.0
1974	06	 131	 26.9	159.4
1974	06	 132	 24.8	158.3
1974	06	 133	 31.4	176.8
1974	06	 134	 24.4	167.0
1974	06	 135	 26.0	165.4
1974	06	 136	 44.7	175.6
1974	06	 137	 44.7	175.6
