zhangjiafen	1963-1-1	4.160	8.080	0	6.080	0.261	1.700	0	0.014	0.073	0.185	0.076	29.774	0.129	0.200
zhangjiafen	1963-1-2	4.520	8.080	0	5.765	0.253	1.700	0	0.014	0.072	0.178	0.076	29.560	0.124	0.199
zhangjiafen	1963-1-3	4.750	9.800	0	5.463	0.246	1.700	0	0.013	0.072	0.170	0.075	29.326	0.119	0.197
zhangjiafen	1963-1-4	4.660	11.203	0.010	5.184	0.239	1.700	0	0.013	0.071	0.164	0.075	29.104	0.115	0.195
zhangjiafen	1963-1-5	5.910	11.757	0.025	4.925	0.234	1.700	0	0.012	0.071	0.159	0.075	28.881	0.112	0.194
zhangjiafen	1963-1-6	4.160	11.594	0	4.649	0.229	1.700	0	0.012	0.070	0.154	0.075	28.646	0.109	0.192
zhangjiafen	1963-1-7	4.270	11.072	0	4.388	0.220	1.700	0	0.011	0.070	0.146	0.074	28.417	0.103	0.191
zhangjiafen	1963-1-8	2.800	10.457	0	4.137	0.214	1.700	0	0.011	0.069	0.140	0.074	28.184	0.100	0.189
zhangjiafen	1963-1-9	4.720	9.886	0	3.895	0.209	1.700	0	0.011	0.069	0.135	0.074	27.954	0.097	0.188
zhangjiafen	1963-1-10	4.160	9.413	0	3.661	0.203	1.700	0	0.010	0.069	0.130	0.073	27.717	0.093	0.186
zhangjiafen	1963-1-11	4.840	9.044	0	3.435	0.198	1.700	0	0.010	0.069	0.125	0.073	27.483	0.090	0.185
zhangjiafen	1963-1-12	4.730	8.767	0	3.218	0.193	1.700	0	0.010	0.069	0.120	0.073	27.246	0.087	0.183
zhangjiafen	1963-1-13	4.980	8.561	0	3.009	0.188	1.700	0	0.009	0.069	0.115	0.072	27.007	0.084	0.182
zhangjiafen	1963-1-14	4.090	8.406	0	2.809	0.182	1.700	0	0.009	0.069	0.110	0.072	26.767	0.081	0.180
zhangjiafen	1963-1-15	4.520	8.287	0	2.617	0.177	1.700	0	0.009	0.069	0.105	0.072	26.522	0.078	0.178
zhangjiafen	1963-1-16	5.620	8.190	0	2.434	0.172	1.700	0	0.008	0.068	0.100	0.071	26.280	0.074	0.177
zhangjiafen	1963-1-17	5.340	8.106	0.013	2.268	0.169	1.700	0	0.008	0.068	0.098	0.071	26.037	0.073	0.175
zhangjiafen	1963-1-18	5.340	8.034	0	2.098	0.164	1.700	0	0.008	0.068	0.093	0.071	25.797	0.070	0.174
zhangjiafen	1963-1-19	7.040	7.970	0.025	1.958	0.161	1.700	0	0.008	0.068	0.090	0.070	25.558	0.068	0.172
zhangjiafen	1963-1-20	5.620	7.911	0	1.802	0.155	1.700	0	0.007	0.068	0.085	0.070	25.311	0.064	0.170
zhangjiafen	1963-1-21	6.460	7.855	0	1.665	0.145	1.700	0	0.006	0.068	0.076	0.070	25.056	0.057	0.169
zhangjiafen	1963-1-22	5.620	7.798	0.028	1.552	0.145	1.700	0	0.006	0.068	0.076	0.069	24.809	0.058	0.167
zhangjiafen	1963-1-23	4.800	7.742	0	1.420	0.141	1.700	0	0.006	0.068	0.072	0.069	24.568	0.055	0.165
zhangjiafen	1963-1-24	5.200	7.690	0	1.305	0.131	1.700	0	0.005	0.068	0.062	0.069	24.309	0.047	0.164
zhangjiafen	1963-1-25	7.060	7.634	0	1.197	0.127	1.700	0	0.005	0.068	0.059	0.068	24.063	0.045	0.162
zhangjiafen	1963-1-26	6.680	7.575	0.027	1.112	0.128	1.700	0	0.005	0.068	0.060	0.068	23.806	0.046	0.160
zhangjiafen	1963-1-27	7.070	7.519	0.113	1.102	0.132	1.700	0.002	0.006	0.068	0.065	0.068	23.568	0.051	0.159
zhangjiafen	1963-1-28	6.940	7.475	0.327	1.246	0.162	1.700	0.003	0.009	0.068	0.095	0.067	23.350	0.077	0.157
zhangjiafen	1963-1-29	7.440	7.483	0.038	1.095	0.166	1.700	0.001	0.009	0.068	0.099	0.067	23.142	0.081	0.156
zhangjiafen	1963-1-30	7.300	7.537	0	0.937	0.150	1.700	0	0.008	0.068	0.083	0.067	22.922	0.068	0.154
zhangjiafen	1963-1-31	6.380	7.590	0	0.809	0.134	1.700	0	0.006	0.068	0.068	0.066	22.689	0.055	0.153
zhangjiafen	1963-2-1	7.120	7.609	0	0.695	0.148	2.100	0	0.005	0.068	0.067	0.082	22.433	0.044	0.151
zhangjiafen	1963-2-2	10.900	7.586	0	0.605	0.134	2.100	0	0.004	0.068	0.053	0.081	22.169	0.034	0.150
zhangjiafen	1963-2-3	8.100	7.528	0	0.532	0.124	2.100	0	0.003	0.068	0.043	0.081	21.900	0.028	0.148
zhangjiafen	1963-2-4	5.900	7.450	0	0.468	0.117	2.100	0	0.003	0.068	0.037	0.080	21.629	0.024	0.146
zhangjiafen	1963-2-5	6.990	7.363	0	0.412	0.113	2.100	0	0.002	0.068	0.033	0.080	21.360	0.021	0.144
zhangjiafen	1963-2-6	7.880	7.278	0	0.361	0.109	2.100	0	0.002	0.068	0.030	0.079	21.091	0.019	0.142
zhangjiafen	1963-2-7	6.100	7.200	0	0.317	0.104	2.100	0	0.002	0.068	0.026	0.079	20.819	0.017	0.141
zhangjiafen	1963-2-8	4.880	7.130	0	0.278	0.101	2.100	0	0.002	0.067	0.023	0.078	20.550	0.015	0.139
zhangjiafen	1963-2-9	6.170	7.071	0	0.243	0.098	2.100	0	0.001	0.067	0.021	0.078	20.283	0.013	0.137
zhangjiafen	1963-2-10	6.180	7.022	0.025	0.224	0.102	2.100	0	0.002	0.067	0.025	0.077	20.020	0.017	0.135
zhangjiafen	1963-2-11	6.900	6.984	0	0.186	0.100	2.100	0	0.002	0.067	0.023	0.076	19.759	0.015	0.133
zhangjiafen	1963-2-12	6.900	6.956	0	0.159	0.092	2.100	0	0.001	0.067	0.016	0.076	19.494	0.011	0.132
zhangjiafen	1963-2-13	7.060	6.935	0	0.137	0.088	2.100	0	0.001	0.067	0.013	0.075	19.227	0.008	0.130
zhangjiafen	1963-2-14	7.500	6.916	0	0.119	0.086	2.100	0	0.001	0.067	0.011	0.075	18.963	0.007	0.128
zhangjiafen	1963-2-15	7.200	6.897	0.246	0.268	0.129	2.100	0	0.004	0.067	0.055	0.074	18.735	0.038	0.126
zhangjiafen	1963-2-16	7.820	6.912	0.259	0.387	0.152	2.100	0.003	0.006	0.067	0.078	0.074	18.523	0.054	0.125
zhangjiafen	1963-2-17	7.330	6.968	0.055	0.309	0.149	2.100	0.001	0.006	0.067	0.076	0.074	18.311	0.053	0.123
zhangjiafen	1963-2-18	7.470	7.042	0	0.212	0.129	2.100	0	0.004	0.067	0.055	0.073	18.087	0.038	0.122
zhangjiafen	1963-2-19	9.000	7.109	0	0.147	0.110	2.100	0	0.003	0.067	0.037	0.073	17.854	0.026	0.121
