zhangjiafen	1965-1-1	14.000	8.083	0.033	6.183	0.156	1.000	0	0.015	0.073	0.111	0.045	29.815	0.132	0.200
zhangjiafen	1965-1-2	12.800	8.083	0.025	5.952	0.154	1.000	0	0.015	0.072	0.110	0.045	29.633	0.131	0.199
zhangjiafen	1965-1-3	11.100	9.817	0	5.708	0.150	1.000	0	0.014	0.072	0.105	0.044	29.440	0.125	0.198
zhangjiafen	1965-1-4	9.600	11.247	0	5.473	0.145	1.000	0	0.013	0.072	0.101	0.044	29.252	0.120	0.196
zhangjiafen	1965-1-5	11.700	11.825	0	5.251	0.141	1.000	0	0.013	0.071	0.096	0.044	29.050	0.115	0.195
zhangjiafen	1965-1-6	11.300	11.673	0	5.037	0.136	1.000	0	0.012	0.071	0.092	0.044	28.848	0.109	0.194
zhangjiafen	1965-1-7	9.130	11.146	0.055	4.874	0.137	1.000	0	0.012	0.070	0.093	0.044	28.655	0.112	0.192
zhangjiafen	1965-1-8	9.440	10.530	0	4.659	0.135	1.000	0	0.012	0.070	0.091	0.044	28.469	0.111	0.191
zhangjiafen	1965-1-9	8.950	9.973	0	4.454	0.131	1.000	0	0.012	0.069	0.087	0.044	28.270	0.106	0.190
zhangjiafen	1965-1-10	6.580	9.518	0	4.257	0.128	1.000	0	0.011	0.069	0.084	0.043	28.064	0.102	0.188
zhangjiafen	1965-1-11	6.040	9.166	0	4.057	0.137	1.100	0	0.011	0.069	0.090	0.048	27.870	0.099	0.187
zhangjiafen	1965-1-12	6.760	8.899	0	3.864	0.134	1.100	0	0.011	0.069	0.087	0.047	27.658	0.096	0.186
zhangjiafen	1965-1-13	8.000	8.698	0	3.677	0.131	1.100	0	0.010	0.069	0.084	0.047	27.446	0.093	0.184
zhangjiafen	1965-1-14	9.330	8.544	0	3.495	0.128	1.100	0	0.010	0.069	0.081	0.047	27.247	0.091	0.183
zhangjiafen	1965-1-15	10.700	8.426	0	3.318	0.125	1.100	0	0.010	0.069	0.079	0.047	27.029	0.088	0.182
zhangjiafen	1965-1-16	9.640	8.332	0.014	3.155	0.125	1.100	0	0.010	0.069	0.078	0.047	26.831	0.089	0.180
zhangjiafen	1965-1-17	11.600	8.260	0	2.983	0.122	1.100	0	0.010	0.069	0.076	0.046	26.614	0.086	0.179
zhangjiafen	1965-1-18	11.700	8.201	0	2.823	0.117	1.100	0	0.009	0.069	0.071	0.046	26.414	0.080	0.177
zhangjiafen	1965-1-19	11.100	8.143	0	2.668	0.114	1.100	0	0.009	0.069	0.068	0.046	26.189	0.078	0.176
zhangjiafen	1965-1-20	11.400	8.085	0	2.519	0.112	1.100	0	0.008	0.069	0.066	0.046	25.984	0.075	0.175
zhangjiafen	1965-1-21	10.400	8.028	0	2.353	0.148	1.500	0	0.008	0.069	0.086	0.062	25.743	0.072	0.173
zhangjiafen	1965-1-22	9.430	7.972	0	2.195	0.144	1.500	0	0.008	0.069	0.082	0.062	25.521	0.069	0.172
zhangjiafen	1965-1-23	11.000	7.918	0	2.045	0.139	1.500	0	0.007	0.069	0.077	0.062	25.276	0.065	0.170
zhangjiafen	1965-1-24	10.600	7.865	0	1.903	0.135	1.500	0	0.007	0.069	0.073	0.061	25.045	0.062	0.169
zhangjiafen	1965-1-25	9.440	7.811	0	1.769	0.130	1.500	0	0.006	0.068	0.069	0.061	24.801	0.058	0.167
zhangjiafen	1965-1-26	10.000	7.757	0	1.646	0.124	1.500	0	0.006	0.068	0.063	0.061	24.567	0.054	0.165
zhangjiafen	1965-1-27	11.300	7.701	0	1.530	0.121	1.500	0	0.006	0.068	0.060	0.061	24.316	0.051	0.164
zhangjiafen	1965-1-28	11.400	7.645	0	1.418	0.117	1.500	0	0.005	0.068	0.057	0.060	24.082	0.049	0.162
zhangjiafen	1965-1-29	12.600	7.592	0	1.312	0.114	1.500	0	0.005	0.068	0.054	0.060	23.838	0.047	0.161
zhangjiafen	1965-1-30	12.100	7.542	0	1.211	0.111	1.500	0	0.005	0.068	0.052	0.060	23.589	0.045	0.159
zhangjiafen	1965-1-31	10.200	7.495	0	1.115	0.108	1.500	0	0.005	0.068	0.049	0.059	23.352	0.042	0.157
zhangjiafen	1965-2-1	8.670	7.452	0	1.031	0.091	1.300	0	0.004	0.068	0.040	0.051	23.118	0.040	0.156
zhangjiafen	1965-2-2	8.470	7.412	0	0.951	0.088	1.300	0	0.004	0.068	0.038	0.051	22.884	0.038	0.154
zhangjiafen	1965-2-3	8.890	7.374	0	0.876	0.086	1.300	0	0.004	0.068	0.035	0.051	22.648	0.036	0.153
zhangjiafen	1965-2-4	9.100	7.338	0	0.807	0.083	1.300	0	0.004	0.068	0.033	0.050	22.415	0.033	0.151
zhangjiafen	1965-2-5	10.400	7.303	0	0.743	0.080	1.300	0	0.003	0.068	0.030	0.050	22.174	0.031	0.149
zhangjiafen	1965-2-6	11.700	7.268	0	0.684	0.077	1.300	0	0.003	0.068	0.028	0.050	21.937	0.028	0.148
zhangjiafen	1965-2-7	13.800	7.234	0	0.628	0.076	1.300	0	0.003	0.068	0.026	0.050	21.700	0.027	0.146
zhangjiafen	1965-2-8	14.500	7.201	0	0.576	0.074	1.300	0	0.003	0.068	0.025	0.049	21.464	0.025	0.145
zhangjiafen	1965-2-9	13.800	7.171	0	0.526	0.072	1.300	0	0.003	0.068	0.023	0.049	21.224	0.024	0.143
