xiahui	1964-1-1	2.00	0.60	0	29.8	1.4	0.4	0	0	0
xiahui	1964-1-2	2.00	0.60	0	29.7	0.6	0.5	0	0	0
xiahui	1964-1-3	2.50	1.85	0	29.6	0.5	0.4	0	0	0
xiahui	1964-1-4	3.50	3.65	0	29.5	0.4	0.3	0	0	0
xiahui	1964-1-5	3.50	4.00	0	29.4	0.6	0.5	0	0	0
xiahui	1964-1-6	3.50	4.00	0	29.3	0.6	0.5	0	0	0
xiahui	1964-1-7	3.80	4.00	0	29.3	0.4	0.3	0	0	0
xiahui	1964-1-8	3.50	4.00	0	29.2	0.4	0.3	0	0	0
xiahui	1964-1-9	3.20	4.00	0	29.1	0.5	0.4	0	0	0
xiahui	1964-1-10	3.20	4.00	0.4	29.2	0.5	0.4	0	0	0
xiahui	1964-1-11	3.80	4.00	0.2	29.5	0.1	0.1	0	0	0
xiahui	1964-1-12	4.10	4.00	0	29.4	0.6	0.5	0	0	0
xiahui	1964-1-13	3.80	4.00	0	29.3	0.8	0.7	0	0	0
xiahui	1964-1-14	2.80	4.00	0.1	29.1	0.8	0.7	0	0	0
xiahui	1964-1-15	3.20	4.00	0.1	29.0	0.6	0.5	0	0	0
xiahui	1964-1-16	3.50	4.00	0	28.8	0.9	0.8	0	0	0
xiahui	1964-1-17	2.50	4.00	0	28.7	0.9	0.8	0	0	0
xiahui	1964-1-18	2.50	4.00	0	28.5	0.9	0.8	0	0	0
