zhjf	1989	1	3.06	2.8	3.9	20.5	23.6	0	0	0	3.9	0	0.8	0.8	12.6	0	0	
zhjf	1989	2	3.82	1.83	1.7	12.5	44	0	0	0	1.4	0	0.5	0.5	8.9	0	0	
zhjf	1989	3	3.64	1.11	2.1	7.6	130.1	0	0	0	2	0	0.3	0.3	6.5	0	0	
zhjf	1989	4	2.27	1.14	18.7	13.4	224.9	0	0	0	17.5	0	0.3	0.3	11.3	0	0	
zhjf	1989	5	2.79	1.98	28.2	22.8	259.8	0	0	0	27.9	0	0.5	0.5	17.9	0	0	
zhjf	1989	6	5.26	3.93	63.6	47.1	243.6	0	0	0	59.5	0	1.1	1.1	34	0	0	
zhjf	1989	7	12.17	7.7	105.1	79.3	185.8	0	0	0	88.1	0.1	2	2.1	53.7	0	0	
zhjf	1989	8	5.01	10.63	62.2	76.7	207.7	0	0	0	53.7	0.3	2.5	2.9	53.3	0	0	
zhjf	1989	9	5.19	11.34	71.7	92.1	121.2	0	0	0	76.4	0.4	2.7	3.1	57.9	0	0	
zhjf	1989	10	5.15	9.09	14.5	61.7	121.6	0	0	0	13.8	0.1	2.4	2.6	41.6	0	0	
zhjf	1989	11	3.9	5.7	3.8	39.2	50.8	0	0	0	3.5	0	1.6	1.6	24.4	0	0	
zhjf	1989	12	3.23	3.51	0.4	23.4	37.5	0	0	0	0.4	0	1	1	15.2	0	0	
zhjf	1990	1	2.16	2.24	5	16.5	33.4	0	0	0	4.8	0	0.6	0.6	11.1	0	0	
zhjf	1990	2	2.85	1.81	11.2	15.7	29.6	0	0	0	10	0	0.5	0.5	10.4	0	0	
zhjf	1990	3	3.36	1.99	20	19.7	90.3	0	0	0	18.7	0	0.5	0.5	14.1	0	0	
zhjf	1990	4	2.38	3.12	42.4	35.8	159.1	0	0	0	42.5	0	0.8	0.9	25.5	0	0	
zhjf	1990	5	2.97	4.24	32.4	38.4	235.5	0	0	0	32.2	0	1.2	1.2	28.3	0	0	
zhjf	1990	6	3.17	5.67	57.4	57.6	221.4	0	0	0	61.6	0	1.5	1.5	40.8	0	0	
zhjf	1990	7	47.61	15.67	169.7	120.9	165.7	0	0	0	150.4	1	2.8	3.8	83.2	0	0	
zhjf	1990	8	24.75	33.85	121.5	141.2	166.9	0	0	0	128	4.1	4.2	8.3	99.3	0	0	
zhjf	1990	9	17.09	22.06	72.4	126.7	132.2	0	0	0	67.5	2	4.3	6.3	75.6	0	0	
zhjf	1990	10	9.84	11.46	2.3	76.2	115.8	0	0	0	2.3	0	3.2	3.3	49.5	0	0	
zhjf	1990	11	6.44	6.98	5.1	47.8	80.3	0	0	0	5	0	2	2	31.4	0	0	
zhjf	1990	12	3.86	4.32	0.2	30	27.4	0	0	0	0.4	0	1.2	1.2	16.9	0	0	
zhjf	1991	1	3.54	2.68	1.4	18.1	40	0	0	0	1.3	0	0.7	0.7	12.3	0	0	
zhjf	1991	2	3.45	1.71	4.1	12.5	51.5	0	0	0	3.8	0	0.4	0.4	8.9	0	0	
zhjf	1991	3	3.59	1.6	16.5	16.2	117.4	0	0	0	16.3	0	0.4	0.4	12.1	0	0	
zhjf	1991	4	3.16	2.42	31.7	27.2	172.3	0	0	0	31.7	0	0.7	0.7	20	0	0	
zhjf	1991	5	2.29	3.76	44.2	39.9	203.8	0	0	0	42.6	0	1	1	28.9	0	0	
zhjf	1991	6	80.8	10.66	163.7	120.7	198.2	0	0	0	171.7	0.3	2.5	2.9	88	0	0	
zhjf	1991	7	24.1	30.68	111.2	135.5	147.7	0	0	0	117.7	3.9	4.1	8	94.9	0	0	
zhjf	1991	8	17.4	18.05	47.4	108.7	136	0	0	0	46.4	1.3	3.9	5.2	67.9	0	0	
zhjf	1991	9	13.8	16.26	84.4	116.9	106.6	0	0	0	79	1.1	3.6	4.7	66	0	0	
zhjf	1991	10	10.6	11.69	13.4	79.6	84.9	0	0	0	13.4	0.2	3.1	3.4	47.3	0	0	
zhjf	1991	11	7.85	7.08	1.3	48.1	68.2	0	0	0	1.3	0	2	2	30.7	0	0	
zhjf	1991	12	5.04	4.43	5.1	31.6	41.7	0	0	0	4.6	0	1.2	1.2	19.8	0	0	
zhjf	1992	1	3.06	2.86	2.6	19.9	40	0	0	0	2.4	0	0.8	0.8	13.4	0	0	
zhjf	1992	2	3.25	1.8	2	12.4	51.5	0	0	0	2	0	0.5	0.5	8.9	0	0	
