xhui	1967	1	4.58	2.3	0.2	18.4	19.7	0	0	0	0.5	0	1.2	1.2	11	0	0	
xhui	1967	2	5.33	1.42	1.3	11.7	30.8	0	0	0	1.3	0	0.7	0.7	7.3	0	0	
xhui	1967	3	6.35	1.23	12	13.8	66.5	0	0	0	11.7	0	0.6	0.6	8.9	0	0	
xhui	1967	4	3.58	1.06	2.4	8.8	136.1	0	0	0	3.2	0	0.5	0.5	7.7	0	0	
xhui	1967	5	1.99	1.12	18.4	14.9	185.1	0	0	0	18.4	0	0.5	0.6	11.6	0	0	
xhui	1967	6	4.6	3.07	57.1	45.5	159	0	0	0	60.2	0.1	1.5	1.6	27.9	0	0	
xhui	1967	7	10.15	9.42	98.3	92.7	131.4	0.1	0	0	106.8	1.6	3.4	5.1	54.5	0	0	
xhui	1967	8	7.27	17.75	94.5	111.1	97.5	0.1	0	0	92.1	4.5	5	9.6	64.1	0	0	
xhui	1967	9	8.95	21.53	67.3	121.2	81.5	0.1	0	0	89.2	5.8	5.7	11.6	67.4	0	0	
xhui	1967	10	8.59	11.91	15.5	86	49.5	0	0	0	16.4	1.2	5.1	6.3	45.2	0	0	
xhui	1967	11	5.43	6.98	2.4	56.4	32.4	0	0	0	4.1	0.1	3.5	3.7	30	0	0	
xhui	1967	12	2.98	4.35	0.5	36.1	19	0	0	0	1	0	2.3	2.3	19	0	0	
xhui	1968	1	2.39	2.77	1.6	22.8	22.8	0	0	0	1.5	0	1.4	1.4	13.3	0	0	
xhui	1968	2	2.15	2.13	8	20.8	24.4	0	0	0	11.3	0	1	1.1	12.2	0	0	
xhui	1968	3	3.85	1.74	8.8	16	67.6	0	0	0	6.4	0	0.9	0.9	10.3	0	0	
xhui	1968	4	3.8	1.54	13.4	16.4	120.6	0	0	0	12.9	0	0.8	0.8	11.6	0	0	
xhui	1968	5	1.91	2.38	36.4	31.6	163.8	0	0	0	37.2	0.1	1.2	1.3	20.7	0	0	
xhui	1968	6	5.55	5.76	81.4	65.7	139.9	0	0	0	76.5	0.7	2.4	3.1	39.3	0	0	
xhui	1968	7	37.73	17.36	167.3	128.5	111.2	0.4	0.7	0	152.2	4.6	4.8	9.4	79.9	0	0	
xhui	1968	8	11.95	21.59	62.9	119.1	117.8	0.1	0	0	68.9	5.6	6.1	11.7	66.5	0	0	
xhui	1968	9	6.73	15.65	59.8	96	83.8	0.1	0	0	39.8	2.9	5.3	8.3	54.5	0	0	
xhui	1968	10	4.59	7.4	3.9	58.8	69.6	0	0	0	1.3	0	3.8	3.9	34.6	0	0	
xhui	1968	11	3.86	4.54	1	36.7	33	0	0	0	1	0	2.3	2.4	20.7	0	0	
xhui	1968	12	3.22	2.76	0	21.9	24.5	0	0	0	0	0	1.4	1.4	13.3	0	0	
xhui	1969	1	1.75	1.65	0	13.2	37.6	0	0	0	0.3	0	0.8	0.8	8.1	0	0	
xhui	1969	2	1.93	0.99	0.2	7.9	50.2	0	0	0	0.3	0	0.5	0.5	5.1	0	0	
xhui	1969	3	2.28	0.88	10.6	10.8	107.2	0	0	0	10.7	0	0.4	0.4	7.2	0	0	
xhui	1969	4	3.1	1.23	18.1	15.3	133.3	0	0	0	15.6	0	0.6	0.6	10.5	0	0	
xhui	1969	5	1.42	1.78	21.9	21.3	196.1	0	0	0	21.7	0	0.9	0.9	14.7	0	0	
xhui	1969	6	0.54	2.96	43.8	35.9	242.3	0	0	0	39.7	0.1	1.4	1.6	23.5	0	0	
xhui	1969	7	13.36	9.85	152.3	110.3	174.1	0.1	0	0	142.6	1.6	3.6	5.2	62.9	0	0	
xhui	1969	8	33.69	32.19	143.9	146.1	115.9	0.4	0.2	0	152.2	11.1	6.3	17.5	98.9	0	0	
xhui	1969	9	10.56	19.83	48.3	113	116.9	0	0	0	40.1	4	6.4	10.5	62.6	0	0	
xhui	1969	10	6.3	9.36	5.6	72.5	86	0	0	0	4.7	0.3	4.6	4.9	40.3	0	0	
xhui	1969	11	2.88	5.78	2.9	46.9	43.7	0	0	0	2.7	0	2.9	3	25.3	0	0	
xhui	1969	12	3.08	3.61	0	29.6	23	0	0	0	0.2	0	1.9	1.9	15.6	0	0	
xhui	1970	1	2.77	2.31	0.6	18.8	18.4	0	0	0	1.4	0	1.2	1.2	11	0	0	
xhui	1970	2	2.26	1.59	4.7	14.1	22.6	0	0	0	4.6	0	0.8	0.8	8.4	0	0	
xhui	1970	3	4.29	1.45	11.5	15.8	59.2	0	0	0	12.5	0	0.7	0.7	10	0	0	
xhui	1970	4	6.06	3.71	61.1	55	56	0	0	0	72.1	0.2	1.7	1.9	30.9	0	0	
xhui	1970	5	2.09	5.87	24.2	47.7	137.7	0	0	0	25.3	0.5	2.5	3.1	29.5	0	0	
xhui	1970	6	2.55	6.48	57.2	56.3	130.2	0	0	0	46.2	0.8	2.5	3.4	34.1	0	0	
xhui	1970	7	8.92	14.15	138.6	117.8	92.5	0.2	0	0	133.8	3.1	4.3	7.4	64.9	0	0	
xhui	1970	8	135.9	128.2	236.9	150	80.2	1.7	2.3	0	217.4	62.5	6.6	69.2	115.9	0	0	
xhui	1970	9	26.76	24.74	62.7	129.5	67.3	0.2	0.1	0	57	6	6.9	12.9	64.5	0	0	
xhui	1970	10	15.14	15.93	37.3	101.9	49.7	0.1	0	0	30.8	2.6	5.7	8.4	49.9	0	0	
xhui	1970	11	9.17	7.88	0	64.1	30.7	0	0	0	0	0	4.1	4.1	33.7	0	0	
xhui	1970	12	7.32	5.11	1.9	41.8	15.4	0	0	0	1.4	0	2.6	2.6	21	0	0	
xhui	1971	1	4.7	3.22	0	25.8	15.9	0	0	0	0.1	0	1.6	1.6	14.4	0	0	
xhui	1971	2	5.3	2.01	0.9	16.1	33.9	0	0	0	1	0	1	1	9.7	0	0	
xhui	1971	3	5.78	1.19	0	8.8	84	0	0	0	0	0	0.6	0.6	6.6	0	0	
xhui	1971	4	4.11	1.16	15.5	15.2	95.7	0	0	0	16.5	0	0.6	0.6	9.6	0	0	
xhui	1971	5	1.37	1.47	13.9	15.1	164.6	0	0	0	10.6	0	0.7	0.7	10	0	0	
xhui	1971	6	1.03	2.74	50	38.3	140.6	0	0	0	47.4	0.1	1.3	1.4	22.7	0	0	
xhui	1971	7	34.97	21.56	219.2	140.1	128.8	0.5	0.1	0	206.8	7.2	4.4	11.7	93.3	0	0	
xhui	1971	8	24.93	32.47	108.4	141.4	111	0.3	0.1	0	98.8	10.4	7	17.4	80.1	0	0	
xhui	1971	9	10.37	19.21	41.5	112.8	94.1	0.1	0	0	37.9	3.7	6.3	10	56.5	0	0	
xhui	1971	10	5.83	11.3	16.3	81.5	76.1	0	0	0	16	1	4.8	5.9	41.4	0	0	
xhui	1971	11	2.6	6.83	6	54.5	36.2	0	0	0	5.4	0.2	3.3	3.6	28.8	0	0	
xhui	1971	12	2.55	4.2	0	33.9	21.4	0	0	0	0	0	2.2	2.2	18.4	0	0	
xhui	1972	1	2.2	2.63	0.5	21.1	19.6	0	0	0	0.7	0	1.3	1.3	12.2	0	0	
xhui	1972	2	2.64	1.69	2.2	14.2	35.9	0	0	0	2.7	0	0.8	0.8	8.7	0	0	
xhui	1972	3	3.21	1.16	9	10.4	69.5	0	0	0	4	0	0.6	0.6	7.2	0	0	
xhui	1972	4	1.41	0.95	8.2	9.7	115.2	0	0	0	7.1	0	0.5	0.5	7.4	0	0	
xhui	1972	5	0.97	2.74	59.5	44.5	168.4	0	0	0	63.2	0	1.3	1.4	26.9	0	0	
xhui	1972	6	1.73	6.63	51.6	60.1	131.5	0	0	0	55	0.8	2.6	3.4	36	0	0	
xhui	1972	7	16.49	16.78	161.5	127.5	106.4	0.3	0.2	0	152.8	4.1	4.6	8.8	76.5	0	0	
xhui	1972	8	30	44.2	160.2	146.4	100.8	0.7	0.2	0	156.1	17.8	6.8	24.7	112.4	0	0	
xhui	1972	9	13.65	15.69	24.8	101.5	90.3	0	0.1	0	20.6	2	6.1	8.2	57.2	0	0	
xhui	1972	10	5.21	10.43	21.2	74.2	58.6	0	0	0	20.1	1.1	4.3	5.5	41.8	0	0	
xhui	1972	11	3.79	5.67	0.6	45.6	35.5	0	0	0	0.3	0	2.9	3	25.9	0	0	
xhui	1972	12	3.47	3.54	0.3	29.1	16.2	0	0	0	0.6	0	1.8	1.8	15.2	0	0	
xhui	1973	1	2.59	2.73	12.9	25.1	24.6	0	0	0	10.8	0	1.3	1.4	13.4	0	0	
xhui	1973	2	3.23	2.03	3.4	16.9	34.9	0	0	0	2.8	0	1	1	9.9	0	0	
xhui	1973	3	3.54	1.48	6.8	13.5	123.9	0	0	0	6.3	0	0.7	0.7	8.9	0	0	
xhui	1973	4	0.81	1.16	6.5	10.6	238.8	0	0	0	6.1	0	0.6	0.6	8.3	0	0	
xhui	1973	5	0.42	1.58	24.3	21.4	195.3	0	0	0	25.4	0	0.8	0.8	13.8	0	0	
xhui	1973	6	3.38	4.54	66.5	61.1	148.8	0	0	0	77.6	0.3	2	2.4	35.4	0	0	
xhui	1973	7	24.2	17.39	164	140.1	113.4	0	0	0	158.8	4.1	5	9.1	70.7	0	0	
xhui	1973	8	165.72	233.95	257.6	149.9	104.8	0	0	0	229.6	113.2	7.2	120.4	99.3	0	0	
xhui	1973	9	81.95	38.29	102	143.4	88	0	0	0	84.8	12.8	7.3	20.1	71.1	0	0	
xhui	1973	10	25.34	19.91	40.2	116.5	92.7	0	0	0	40.3	3.9	6.4	10.4	56.8	0	0	
xhui	1973	11	14.32	9.92	5.1	77.9	53.5	0	0	0	5	0.3	4.8	5.2	38.3	0	0	
xhui	1973	12	9.02	6.08	0	49.7	35.7	0	0	0	0	0	3.1	3.1	24.9	0	0	
xhui	1974	1	7.36	3.9	0.2	31.7	25	0	0	0	0.2	0	2	2	16.2	0	0	
xhui	1974	2	6.42	2.47	0.8	19.6	45	0	0	0	0.8	0	1.2	1.2	11.6	0	0	
xhui	1974	3	6.85	2.07	16.3	21.1	97.8	0	0	0	15.6	0	1	1	13	0	0	
xhui	1974	4	5.02	1.75	5.3	14.8	197	0	0	0	4.8	0	0.8	0.9	10.2	0	0	
xhui	1974	5	1.21	3.1	58.8	44	207.7	0	0	0	57.3	0.1	1.4	1.6	26.5	0	0	
xhui	1974	6	3.31	5.25	33.5	45.8	191.6	0	0	0	32.4	0.4	2.2	2.7	27.9	0	0	
xhui	1974	7	90.87	76.88	273.9	150	130.8	0	0	0	265.9	36.2	4.8	41.1	120.6	0	0	
xhui	1974	8	70.4	30.05	83.3	141.4	129.5	0	0	0	81.8	8.6	7.2	15.8	74.5	0	0	
xhui	1974	9	26.78	25.25	70	131.5	101.7	0	0	0	68.6	6.5	6.8	13.3	65.1	0	0	
xhui	1974	10	15.38	11.32	9.7	85.1	115.4	0	0	0	7.1	0.6	5.4	6	47.5	0	0	
xhui	1974	11	6.99	6.57	0.7	53.4	47.2	0	0	0	0.4	0	3.4	3.4	28.5	0	0	
xhui	1974	12	6.25	4.25	1.3	35.4	22	0	0	0	1.2	0	2.2	2.2	17.1	0	0	
