zhjf	1989	1	3.06	2.5	3.9	18.1	23.6	0	0	0	3.9	0	0.7	0.7	12.5	0	0	
zhjf	1989	2	3.82	1.55	1.7	10.5	44	0	0	0	1.4	0	0.4	0.4	8.5	0	0	
zhjf	1989	3	3.64	0.91	2.1	6.1	130.1	0	0	0	2	0	0.2	0.2	6.1	0	0	
zhjf	1989	4	2.27	1.12	18.7	11.8	224.9	0	0	0	17.5	0	0.2	0.3	11.4	0	0	
zhjf	1989	5	2.79	2.12	28.2	20.6	259.8	0	0	0	27.9	0.1	0.5	0.6	18.5	0	0	
zhjf	1989	6	5.26	4.56	63.6	43.3	243.6	0	0	0	59.5	0.3	0.9	1.3	35.5	0	0	
zhjf	1989	7	12.17	8.84	105.1	73	185.8	0	0	0	88.1	0.6	1.8	2.4	55.9	0	0	
zhjf	1989	8	5.01	9.73	62.2	69.4	207.7	0	0	0	53.7	0.5	2.2	2.7	54.5	0	0	
zhjf	1989	9	5.19	10.83	71.7	84	121.2	0	0	0	76.4	0.7	2.3	3.1	58.8	0	0	
zhjf	1989	10	5.15	7.94	14.5	54.3	121.6	0	0	0	13.8	0.1	2.1	2.2	41.3	0	0	
zhjf	1989	11	3.9	4.8	3.8	33	50.8	0	0	0	3.5	0	1.3	1.3	23.4	0	0	
zhjf	1989	12	3.23	2.79	0.4	18.7	37.5	0	0	0	0.4	0	0.8	0.8	13.9	0	0	
zhjf	1990	1	2.16	1.79	5	13	33.4	0	0	0	4.8	0	0.4	0.5	10	0	0	
zhjf	1990	2	2.85	1.56	11.2	12.9	29.6	0	0	0	10	0	0.4	0.4	9.7	0	0	
zhjf	1990	3	3.36	1.92	20	17.1	90.3	0	0	0	18.7	0	0.4	0.5	13.9	0	0	
zhjf	1990	4	2.38	3.43	42.4	32.3	159.1	0	0	0	42.5	0.2	0.7	0.9	26.3	0	0	
zhjf	1990	5	2.97	4.37	32.4	34.4	235.5	0	0	0	32.2	0.2	1	1.2	28.9	0	0	
zhjf	1990	6	3.17	6.32	57.4	52.2	221.4	0	0	0	61.6	0.4	1.3	1.7	42.1	0	0	
zhjf	1990	7	47.61	16.36	169.7	114.1	165.7	0	0	0	150.4	1.7	2.5	4.3	84.2	0	0	
zhjf	1990	8	24.75	29.5	121.5	134.2	166.9	0	0	0	128	3.2	3.8	7.1	100.7	0	0	
zhjf	1990	9	17.09	16.49	72.4	119.3	132.2	0	0	0	67.5	0.8	3.9	4.7	77.7	0	0	
zhjf	1990	10	9.84	10.15	2.3	68.7	115.8	0	0	0	2.3	0	2.9	2.9	49.9	0	0	
zhjf	1990	11	6.44	6.04	5.1	41.3	80.3	0	0	0	5	0	1.7	1.7	30.7	0	0	
zhjf	1990	12	3.86	3.54	0.2	24.7	27.4	0	0	0	0.4	0	1	1	15.9	0	0	
zhjf	1991	1	3.54	2.11	1.4	14.2	40	0	0	0	1.3	0	0.6	0.6	11.1	0	0	
zhjf	1991	2	3.45	1.35	4.1	9.7	51.5	0	0	0	3.8	0	0.3	0.3	8	0	0	
zhjf	1991	3	3.59	1.49	16.5	13.8	117.4	0	0	0	16.3	0	0.3	0.4	11.8	0	0	
zhjf	1991	4	3.16	2.55	31.7	24.3	172.3	0	0	0	31.7	0.1	0.5	0.7	20.4	0	0	
zhjf	1991	5	2.29	4.1	44.2	36.1	203.8	0	0	0	42.6	0.2	0.9	1.1	29.7	0	0	
zhjf	1991	6	80.8	13.02	163.7	114.2	198.2	0	0	0	171.7	1.3	2.3	3.6	90	0	0	
