zhjf	1989	1	3.06	2.33	3.9	17.4	23.6	0	0	0	3.9	0	0.6	0.6	10.8	0	0	
zhjf	1989	2	3.82	1.53	1.7	10.8	44	0	0	0	1.4	0	0.4	0.4	7.5	0	0	
zhjf	1989	3	3.64	0.96	2.1	6.8	130.1	0	0	0	2	0	0.2	0.2	5.8	0	0	
zhjf	1989	4	2.27	1.24	18.7	13.1	224.9	0	0	0	17.5	0	0.3	0.3	10.8	0	0	
zhjf	1989	5	2.79	2.33	28.2	22.9	259.8	0	0	0	27.9	0.1	0.5	0.6	17.4	0	0	
zhjf	1989	6	5.26	4.96	63.6	47.6	243.6	0	0	0	59.5	0.3	1	1.4	33.3	0	0	
zhjf	1989	7	12.17	9.58	105.1	80.2	185.8	0	0	0	88.1	0.7	1.9	2.6	52.8	0	0	
zhjf	1989	8	5.01	10.69	62.2	78.4	207.7	0	0	0	53.7	0.5	2.4	3	52.5	0	0	
zhjf	1989	9	5.19	12	71.7	94	121.2	0	0	0	76.4	0.7	2.6	3.4	57.5	0	0	
zhjf	1989	10	5.15	9.02	14.5	63.8	121.6	0	0	0	13.8	0.1	2.4	2.5	41.4	0	0	
zhjf	1989	11	3.9	5.76	3.8	41.1	50.8	0	0	0	3.5	0	1.6	1.6	24.6	0	0	
zhjf	1989	12	3.23	3.57	0.4	25	37.5	0	0	0	0.4	0	1	1	15.5	0	0	
zhjf	1990	1	2.16	2.4	5	17.7	33.4	0	0	0	4.8	0	0.6	0.6	11.4	0	0	
zhjf	1990	2	2.85	2.04	11.2	16.6	29.6	0	0	0	10	0	0.5	0.5	10.6	0	0	
zhjf	1990	3	3.36	2.34	20	20.5	90.3	0	0	0	18.7	0	0.5	0.6	14.2	0	0	
zhjf	1990	4	2.38	3.9	42.4	36.6	159.1	0	0	0	42.5	0.2	0.8	1.1	25.3	0	0	
zhjf	1990	5	2.97	4.91	32.4	39.4	235.5	0	0	0	32.2	0.2	1.1	1.4	28	0	0	
zhjf	1990	6	3.17	7.04	57.4	58.7	221.4	0	0	0	61.6	0.4	1.5	1.9	40.3	0	0	
zhjf	1990	7	47.61	18.86	169.7	122	165.7	0	0	0	150.4	2	2.8	4.8	82.3	0	0	
zhjf	1990	8	24.75	30.83	121.5	143	166.9	0	0	0	128	3.4	4.1	7.5	99.5	0	0	
zhjf	1990	9	17.09	17.7	72.4	130.5	132.2	0	0	0	67.5	0.8	4.2	5.1	74.9	0	0	
zhjf	1990	10	9.84	11.29	2.3	79.8	115.8	0	0	0	2.3	0	3.2	3.2	49.7	0	0	
zhjf	1990	11	6.44	7.11	5.1	50.7	80.3	0	0	0	5	0	2	2	32	0	0	
zhjf	1990	12	3.86	4.43	0.2	32.4	27.4	0	0	0	0.4	0	1.2	1.2	17.3	0	0	
zhjf	1991	1	3.54	2.82	1.4	19.9	40	0	0	0	1.3	0	0.8	0.8	12.9	0	0	
zhjf	1991	2	3.45	1.87	4.1	13.7	51.5	0	0	0	3.8	0	0.5	0.5	9.4	0	0	
zhjf	1991	3	3.59	1.92	16.5	17.1	117.4	0	0	0	16.3	0	0.4	0.5	12.3	0	0	
zhjf	1991	4	3.16	2.97	31.7	28	172.3	0	0	0	31.7	0.1	0.7	0.8	19.9	0	0	
zhjf	1991	5	2.29	4.6	44.2	40.8	203.8	0	0	0	42.6	0.2	1	1.3	28.5	0	0	
zhjf	1991	6	80.8	14.48	163.7	121.7	198.2	0	0	0	171.7	1.4	2.5	4	86.8	0	0	
zhjf	1991	7	24.1	28.58	111.2	137.2	147.7	0	0	0	117.7	3.3	4	7.3	94.8	0	0	
zhjf	1991	8	17.4	15.26	47.4	112	136	0	0	0	46.4	0.5	3.8	4.4	67.2	0	0	
zhjf	1991	9	13.8	15.37	84.4	120.7	106.6	0	0	0	79	0.9	3.6	4.5	65.7	0	0	
zhjf	1991	10	10.6	11.33	13.4	83.3	84.9	0	0	0	13.4	0.1	3.1	3.3	47.5	0	0	
zhjf	1991	11	7.85	7.17	1.3	51.2	68.2	0	0	0	1.3	0	2	2	31.2	0	0	
zhjf	1991	12	5.04	4.65	5.1	34.1	41.7	0	0	0	4.6	0	1.3	1.3	20.3	0	0	
zhjf	1992	1	3.06	3.02	2.6	21.7	40	0	0	0	2.4	0	0.8	0.8	13.9	0	0	
zhjf	1992	2	3.25	1.93	2	13.7	51.5	0	0	0	2	0	0.5	0.5	9.4	0	0	
zhjf	1992	3	4.4	1.74	12.4	15.1	117.4	0	0	0	12.8	0	0.4	0.5	11	0	0	
zhjf	1992	4	3.22	1.76	11.6	14.6	172.3	0	0	0	11.3	0	0.4	0.5	11.2	0	0	
zhjf	1992	5	2.34	2.71	30.8	26.3	203.8	0	0	0	31.6	0.1	0.6	0.7	19.1	0	0	
zhjf	1992	6	2.61	6.41	89.6	64.2	198.2	0	0	0	83.1	0.5	1.4	1.9	43.2	0	0	
zhjf	1992	7	13.6	19.31	147.3	131.5	147.7	0	0	0	154.2	1.9	3	4.9	82	0	0	
zhjf	1992	8	52	32.24	127.1	144.9	136	0	0	0	127.4	5.7	4.2	10	103.9	0	0	
zhjf	1992	9	13.3	15.6	40.5	116.8	106.6	0	0	0	41	0.5	4	4.5	64.5	0	0	
zhjf	1992	10	10.9	13.07	36.6	98.9	84.9	0	0	0	39.2	0.4	3.3	3.8	53.3	0	0	
zhjf	1992	11	6.29	9.98	19.3	74.3	68.2	0	0	0	19.3	0.2	2.6	2.8	41	0	0	
zhjf	1992	12	4.4	6.57	1.3	47.7	41.7	0	0	0	1.2	0	1.8	1.9	25.8	0	0	
zhjf	1993	1	2.94	4.31	3.3	30.9	40	0	0	0	3.1	0	1.2	1.2	18.7	0	0	
zhjf	1993	2	3.78	2.98	6.1	21.8	51.5	0	0	0	6.2	0	0.8	0.8	14.4	0	0	
zhjf	1993	3	6.34	2.11	6	15.4	117.4	0	0	0	5.5	0	0.5	0.6	11.3	0	0	
zhjf	1993	4	3.55	1.8	11.7	14.6	172.3	0	0	0	11	0	0.4	0.5	11.3	0	0	
zhjf	1993	5	2.24	1.82	13	15.3	203.8	0	0	0	13.2	0	0.4	0.5	12	0	0	
zhjf	1993	6	1.29	3.2	41.3	31.6	198.2	0	0	0	39.7	0.1	0.7	0.9	22.4	0	0	
zhjf	1993	7	12.8	10.12	126.7	99.8	147.7	0	0	0	133	0.8	2	2.9	61.9	0	0	
zhjf	1993	8	21.1	13.93	80.2	108.9	136	0	0	0	78.8	0.8	3.2	4	65.6	0	0	
zhjf	1993	9	8.73	11.74	35.6	88	106.6	0	0	0	35.2	0.4	3	3.4	52.6	0	0	
zhjf	1993	10	5.97	8.29	11.5	60.3	84.9	0	0	0	11.9	0.1	2.3	2.4	37.2	0	0	
zhjf	1993	11	4.42	6.56	22.3	50.1	68.2	0	0	0	22.4	0.1	1.7	1.9	30.7	0	0	
zhjf	1993	12	3.52	4.36	1.2	31	41.7	0	0	0	1	0	1.2	1.2	18.9	0	0	
zhjf	1994	1	3.06	2.72	1.7	19.2	40	0	0	0	1.5	0	0.7	0.7	12.5	0	0	
zhjf	1994	2	3.61	1.8	4	13.2	51.5	0	0	0	3.6	0	0.5	0.5	9.1	0	0	
zhjf	1994	3	3.56	1.18	2.4	8.2	117.4	0	0	0	1.9	0	0.3	0.3	6.6	0	0	
zhjf	1994	4	1.94	0.73	2	4.9	172.3	0	0	0	1.9	0	0.2	0.2	5	0	0	
zhjf	1994	5	1.51	2.34	42.2	28.7	203.8	0	0	0	45	0.1	0.5	0.6	20.5	0	0	
zhjf	1994	6	1.14	4.82	46.3	42.1	198.2	0	0	0	44.2	0.2	1	1.3	29.3	0	0	
zhjf	1994	7	44.7	61.57	200.5	142.4	147.7	0	0	0	210.7	9	2.8	11.8	98.6	0	0	
zhjf	1994	8	105	106.98	154.3	147.7	136	0	0	0	157.4	22.3	4.4	26.8	125.3	0	0	
zhjf	1994	9	17.8	14.12	20.4	103.7	106.6	0	0	0	19.9	0.2	3.8	4.1	59.7	0	0	
zhjf	1994	10	10.2	9.57	11.4	70	84.9	0	0	0	11.1	0.1	2.6	2.8	42	0	0	
zhjf	1994	11	6.9	6.04	2.2	43.1	68.2	0	0	0	2.2	0	1.7	1.7	27.3	0	0	
zhjf	1994	12	5.12	3.93	4.8	28.9	41.7	0	0	0	4.8	0	1.1	1.1	17.9	0	0	
zhjf	1995	1	3.48	2.48	1.1	17.5	40	0	0	0	1	0	0.7	0.7	11.6	0	0	
zhjf	1995	2	4.08	1.56	2.1	11.1	51.5	0	0	0	1.9	0	0.4	0.4	7.8	0	0	
zhjf	1995	3	4.85	1.13	5	8.7	117.4	0	0	0	4.7	0	0.3	0.3	6.8	0	0	
zhjf	1995	4	2.53	0.79	2.8	5.5	172.3	0	0	0	2.4	0	0.2	0.2	5.4	0	0	
zhjf	1995	5	3.29	2.88	56.9	36.1	203.8	0	0	0	56.8	0.1	0.6	0.8	25.3	0	0	
zhjf	1995	6	8.65	7.67	90.6	70.7	198.2	0	0	0	84.3	0.5	1.6	2.2	47.4	0	0	
zhjf	1995	7	8.85	15.58	150.1	130.8	147.7	0	0	0	144.2	1.5	3.1	4.6	79.5	0	0	
zhjf	1995	8	34.8	21.23	124.3	145	136	0	0	0	125.1	2	4.2	6.3	104.5	0	0	
zhjf	1995	9	22.4	19.7	78.7	142	106.6	0	0	0	79.6	1.2	4.4	5.7	76.8	0	0	
zhjf	1995	10	15.3	14.66	27.1	109.7	84.9	0	0	0	28.8	0.3	3.9	4.2	56.9	0	0	
zhjf	1995	11	9.55	9.56	1.1	68.9	68.2	0	0	0	1	0	2.7	2.7	39	0	0	
zhjf	1995	12	4.97	6.19	3.1	45.2	41.7	0	0	0	3	0	1.7	1.7	24.9	0	0	
zhjf	1996	1	6.03	3.94	1.2	27.9	40	0	0	0	1.1	0	1.1	1.1	17.2	0	0	
zhjf	1996	2	6.16	2.41	1.1	16.8	51.5	0	0	0	0.9	0	0.6	0.6	11.4	0	0	
zhjf	1996	3	8.71	2.05	13.8	17.2	117.4	0	0	0	13.4	0	0.5	0.5	12.4	0	0	
zhjf	1996	4	7.59	1.74	7.1	13.2	172.3	0	0	0	6.8	0	0.4	0.5	10.3	0	0	
zhjf	1996	5	3.16	2.08	18.3	18.8	203.8	0	0	0	20.5	0	0.4	0.5	14.2	0	0	
zhjf	1996	6	3.19	4.91	62.8	48.4	198.2	0	0	0	64.3	0.3	1	1.3	33.3	0	0	
zhjf	1996	7	11.7	12.83	135.1	110.7	147.7	0	0	0	135.1	1.1	2.4	3.6	69.2	0	0	
zhjf	1996	8	86	35.58	157.4	146.1	136	0	0	0	151	5	3.9	9	106.5	0	0	
zhjf	1996	9	33.4	16.65	48.6	124.4	106.6	0	0	0	50.4	0.6	4.1	4.8	67.2	0	0	
zhjf	1996	10	17.8	13.29	34.4	100.4	84.9	0	0	0	33.8	0.4	3.4	3.8	53.9	0	0	
zhjf	1996	11	13.4	8.89	4.7	64.7	68.2	0	0	0	4.2	0	2.5	2.6	37.4	0	0	
zhjf	1996	12	6.46	5.92	6	44	41.7	0	0	0	5.6	0	1.6	1.7	24.5	0	0	
zhjf	1997	1	4.45	3.86	2.1	27.7	40	0	0	0	2	0	1.1	1.1	17.2	0	0	
zhjf	1997	2	10.2	2.41	1.8	17.1	51.5	0	0	0	1.6	0	0.6	0.7	11.6	0	0	
zhjf	1997	3	11.1	1.62	5.3	12.1	117.4	0	0	0	4.6	0	0.4	0.4	9.1	0	0	
zhjf	1997	4	9.64	1.49	10.8	12.8	172.3	0	0	0	11.2	0	0.3	0.4	10	0	0	
zhjf	1997	5	8.5	4.39	73.4	49.7	203.8	0	0	0	72.3	0.3	0.9	1.2	34.1	0	0	
zhjf	1997	6	6.22	5.72	29	44.9	198.2	0	0	0	28.2	0.2	1.4	1.6	31.3	0	0	
zhjf	1997	7	4.31	14.5	122.4	106.2	147.7	0	0	0	132.9	1.3	2.3	3.6	68	0	0	
zhjf	1997	8	7.08	11.8	38.9	86.3	136	0	0	0	38.1	0.4	2.9	3.4	54.6	0	0	
zhjf	1997	9	5.57	9.89	38.7	74.4	106.6	0	0	0	37.1	0.3	2.4	2.8	46.2	0	0	
zhjf	1997	10	5.08	8.28	30.8	63	84.9	0	0	0	29.6	0.2	2.1	2.4	38.6	0	0	
zhjf	1997	11	3.45	5.62	4.5	40.1	68.2	0	0	0	4.4	0	1.5	1.6	25.6	0	0	
zhjf	1997	12	3.93	3.95	9.7	29.7	41.7	0	0	0	9.2	0	1	1.1	18.4	0	0	
zhjf	1998	1	3.29	2.72	4.2	19.8	40	0	0	0	3.7	0	0.7	0.7	12.9	0	0	
zhjf	1998	2	3.15	2.43	15.7	20.7	51.5	0	0	0	15.3	0	0.6	0.7	13.7	0	0	
zhjf	1998	3	3.14	2.09	8.1	16.1	117.4	0	0	0	7.8	0	0.5	0.6	11.7	0	0	
zhjf	1998	4	2.02	3.54	43	35.4	172.3	0	0	0	44.9	0.2	0.7	1	24.6	0	0	
zhjf	1998	5	2.41	4.95	34.8	40.7	203.8	0	0	0	35.2	0.2	1.1	1.4	28.5	0	0	
zhjf	1998	6	4.36	9.31	101.9	85	198.2	0	0	0	103.2	0.7	1.9	2.7	56.1	0	0	
zhjf	1998	7	153	223.45	220.9	148.1	100	0	0	0	226.5	61.1	3.6	64.7	98.6	0	0	
zhjf	1998	8	46.6	17.72	65.1	132	136	0	0	0	66.2	0.9	4.3	5.2	77.1	0	0	
zhjf	1998	9	15	12.38	18.1	91.2	106.6	0	0	0	17.3	0.2	3.4	3.6	54.4	0	0	
zhjf	1998	10	12.4	9.5	20.8	70.8	84.9	0	0	0	24.7	0.2	2.5	2.7	42.3	0	0	
zhjf	1998	11	11	6.55	6.9	46.8	68.2	0	0	0	7.1	0	1.8	1.8	29.1	0	0	
zhjf	1998	12	5.98	4.25	3.2	30.3	41.7	0	0	0	3.3	0	1.1	1.2	18.6	0	0	
zhjf	1999	1	3.78	2.67	1.2	18.4	40	0	0	0	1	0	0.7	0.7	12.1	0	0	
zhjf	1999	2	5.93	1.63	1.1	11.1	51.5	0	0	0	0.9	0	0.4	0.4	7.8	0	0	
zhjf	1999	3	5.29	1.2	5.8	9.3	117.4	0	0	0	5.7	0	0.3	0.3	7.2	0	0	
zhjf	1999	4	4.46	1.94	23.3	19.6	172.3	0	0	0	25.2	0.1	0.4	0.5	14.4	0	0	
zhjf	1999	5	4.06	4.82	59	47.2	203.8	0	0	0	61.6	0.3	1	1.3	32.6	0	0	
zhjf	1999	6	4.13	6.03	32.9	47.3	198.2	0	0	0	34.5	0.2	1.4	1.7	32.8	0	0	
zhjf	1999	7	4.7	9.57	110.1	88	147.7	0	0	0	99.5	0.7	2	2.8	55.9	0	0	
zhjf	1999	8	4.39	10.84	57.7	85.8	136	0	0	0	55.3	0.5	2.6	3.2	54.3	0	0	
zhjf	1999	9	5.29	11.6	69.5	94.3	106.6	0	0	0	67.5	0.6	2.7	3.4	55.5	0	0	
zhjf	1999	10	5.7	8.24	6.5	60.8	84.9	0	0	0	6.5	0	2.4	2.4	37.6	0	0	
zhjf	1999	11	4.01	5.41	4.8	39.7	68.2	0	0	0	5.9	0	1.5	1.6	25.4	0	0	
zhjf	1999	12	2.74	3.42	2	24.7	41.7	0	0	0	1.8	0	0.9	1	15.8	0	0	
zhjf	2000	1	2.21	2.47	7.5	19.2	40	0	0	0	7.7	0	0.6	0.7	12.5	0	0	
zhjf	2000	2	2.61	1.65	1.1	11.6	51.5	0	0	0	0.9	0	0.4	0.4	8.1	0	0	
zhjf	2000	3	3.54	1.33	8.6	11	117.4	0	0	0	8.2	0	0.3	0.3	8.4	0	0	
zhjf	2000	4	2.16	1.55	12.5	13.7	172.3	0	0	0	13.7	0	0.3	0.4	10.6	0	0	
zhjf	2000	5	1.78	4.73	73.9	51.5	203.8	0	0	0	74.4	0.3	1	1.3	35.2	0	0	
zhjf	2000	6	1.54	5.92	29.4	45.7	198.2	0	0	0	27.9	0.2	1.5	1.7	31.8	0	0	
zhjf	2000	7	3.52	7.89	79.7	69.8	147.7	0	0	0	72.1	0.5	1.7	2.3	45.7	0	0	
zhjf	2000	8	4.8	14.99	141.8	128.2	136	0	0	0	138.6	1.3	3	4.4	75.8	0	0	
zhjf	2000	9	3.37	14.48	47	109.5	106.6	0	0	0	47.4	0.5	3.6	4.2	61.8	0	0	
zhjf	2000	10	3.69	11.05	23.9	82.8	84.9	0	0	0	24	0.2	2.9	3.2	47.4	0	0	
zhjf	2000	11	2.9	7.49	7.2	54.7	68.2	0	0	0	7	0	2.1	2.2	33	0	0	
zhjf	2000	12	2.54	4.79	2.9	35	41.7	0	0	0	2.5	0	1.3	1.4	20.8	0	0	
zhjf	2001	1	2.35	3.24	5.6	24.1	40	0	0	0	5.3	0	0.9	0.9	15.3	0	0	
zhjf	2001	2	2.48	2.15	2.8	15.6	51.5	0	0	0	2.7	0	0.6	0.6	10.6	0	0	
zhjf	2001	3	3.49	1.32	1.2	9.1	117.4	0	0	0	1	0	0.3	0.3	7.1	0	0	
zhjf	2001	4	6.02	1.07	7.3	8.9	172.3	0	0	0	7.6	0	0.2	0.3	7.5	0	0	
zhjf	2001	5	7.6	1.52	16.6	14.3	203.8	0	0	0	17.2	0	0.3	0.4	11.3	0	0	
zhjf	2001	6	3.21	7.18	118.9	81.4	198.2	0	0	0	122.8	0.5	1.4	2	53.7	0	0	
zhjf	2001	7	4.04	12.54	68.7	95.7	147.7	0	0	0	79.3	0.8	2.7	3.5	61.4	0	0	
zhjf	2001	8	17.3	14.45	76.7	106	136	0	0	0	83.2	0.9	3.1	4.1	68.9	0	0	
zhjf	2001	9	4.05	10.76	24.4	78.3	106.6	0	0	0	23.5	0.2	2.8	3.1	47.9	0	0	
zhjf	2001	10	4.15	8.99	32.4	67.9	84.9	0	0	0	32.8	0.3	2.2	2.5	40.7	0	0	
zhjf	2001	11	2.99	7.07	19.3	52.6	68.2	0	0	0	18.5	0.1	1.8	2	31.8	0	0	
zhjf	2001	12	1.9	4.76	3.5	34.2	41.7	0	0	0	3.3	0	1.3	1.3	20.3	0	0	
