xhui	1967	1	4.58	2.47	0.2	17.9	19.7	0	0	0	0.5	0	1.3	1.3	11.2	0	0	
xhui	1967	2	5.33	1.49	1.3	11.1	30.8	0	0	0	1.3	0	0.7	0.7	7.3	0	0	
xhui	1967	3	6.35	1.25	12	13.3	66.5	0	0	0	11.7	0	0.6	0.6	8.9	0	0	
xhui	1967	4	3.58	1.09	2.4	8.2	136.1	0	0	0	3.2	0	0.5	0.5	7.6	0	0	
xhui	1967	5	1.99	1.13	18.4	14.3	185.1	0	0	0	18.4	0	0.6	0.6	11.7	0	0	
xhui	1967	6	4.6	2.97	57.1	44.5	159	0	0	0	60.2	0	1.6	1.6	28.4	0	0	
xhui	1967	7	10.15	7.34	98.3	91.9	131.4	0.1	0	0	106.8	0.2	3.7	3.9	55.5	0	0	
xhui	1967	8	7.27	13.84	94.5	111.1	97.5	0.1	0	0	92.1	2	5.5	7.5	65.3	0	0	
xhui	1967	9	8.95	17.67	67.3	121.9	81.5	0.1	0	0	89.2	3.2	6.3	9.6	68.8	0	0	
xhui	1967	10	8.59	11.93	15.5	85.5	49.5	0	0	0	16.4	0.7	5.6	6.4	46.3	0	0	
xhui	1967	11	5.43	7.29	2.4	55.3	32.4	0	0	0	4.1	0	3.8	3.9	30.5	0	0	
xhui	1967	12	2.98	4.59	0.5	34.8	19	0	0	0	1	0	2.4	2.4	19.1	0	0	
xhui	1968	1	2.39	2.86	1.6	21.6	22.8	0	0	0	1.5	0	1.5	1.5	13.2	0	0	
xhui	1968	2	2.15	2.09	8	19.7	24.4	0	0	0	11.3	0	1.1	1.1	12	0	0	
xhui	1968	3	3.85	1.74	8.8	15	67.6	0	0	0	6.4	0	0.9	0.9	10.1	0	0	
xhui	1968	4	3.8	1.51	13.4	15.6	120.6	0	0	0	12.9	0	0.8	0.8	11.5	0	0	
xhui	1968	5	1.91	2.28	36.4	30.6	163.8	0	0	0	37.2	0	1.2	1.2	20.9	0	0	
xhui	1968	6	5.55	4.91	81.4	64.5	139.9	0	0	0	76.5	0	2.5	2.6	39.9	0	0	
xhui	1968	7	37.73	12.12	167.3	128.3	111.2	0.4	0.7	0	152.2	1.3	5.2	6.6	81.8	0	0	
xhui	1968	8	11.95	19.42	62.9	118.7	117.8	0.1	0	0	68.9	3.9	6.7	10.6	67.9	0	0	
xhui	1968	9	6.73	14.24	59.8	95.3	83.8	0.1	0	0	39.8	1.7	5.8	7.6	55.6	0	0	
xhui	1968	10	4.59	7.87	3.9	57.2	69.6	0	0	0	1.3	0	4.1	4.1	35.1	0	0	
xhui	1968	11	3.86	4.75	1	35	33	0	0	0	1	0	2.5	2.5	20.7	0	0	
xhui	1968	12	3.22	2.85	0	20.4	24.5	0	0	0	0	0	1.5	1.5	13	0	0	
xhui	1969	1	1.75	1.67	0	12.1	37.6	0	0	0	0.3	0	0.8	0.8	7.8	0	0	
xhui	1969	2	1.93	0.98	0.2	7	50.2	0	0	0	0.3	0	0.5	0.5	4.9	0	0	
xhui	1969	3	2.28	0.86	10.6	10.1	107.2	0	0	0	10.7	0	0.4	0.4	7.1	0	0	
xhui	1969	4	3.1	1.23	18.1	14.6	133.3	0	0	0	15.6	0	0.6	0.6	10.5	0	0	
xhui	1969	5	1.42	1.75	21.9	20.5	196.1	0	0	0	21.7	0	0.9	0.9	14.8	0	0	
