zhangjiafen	1963-1-1	4.16	0.60	0	30.8	1.7	0	0	0
zhangjiafen	1963-1-2	4.52	0.60	0	30.5	1.7	0	0	0
zhangjiafen	1963-1-3	4.75	1.85	0	30.2	1.7	0	0	0
zhangjiafen	1963-1-4	4.66	3.65	0	29.9	1.7	0	0	0
zhangjiafen	1963-1-5	5.91	5.90	0	29.6	1.7	0	0	0
zhangjiafen	1963-1-6	4.16	8.00	0	29.3	1.7	0	0	0
zhangjiafen	1963-1-7	4.27	8.00	0	29.0	1.7	0	0	0
zhangjiafen	1963-1-8	2.80	8.00	0	28.8	1.7	0	0	0
zhangjiafen	1963-1-9	4.72	8.00	0	28.5	1.7	0	0	0
zhangjiafen	1963-1-10	4.16	8.00	0	28.2	1.7	0	0	0
zhangjiafen	1963-1-11	4.84	8.00	0	27.9	1.7	0	0	0
zhangjiafen	1963-1-12	4.73	8.00	0	27.6	1.7	0	0	0
zhangjiafen	1963-1-13	4.98	8.00	0	27.4	1.7	0	0	0
zhangjiafen	1963-1-14	4.09	8.00	0	27.1	1.7	0	0	0
zhangjiafen	1963-1-15	4.52	8.00	0	26.8	1.7	0	0	0
zhangjiafen	1963-1-16	5.62	8.00	0	26.6	1.7	0	0	0
zhangjiafen	1963-1-17	5.34	8.00	0	26.3	1.7	0	0	0
zhangjiafen	1963-1-18	5.34	8.00	0	26.1	1.7	0	0	0
zhangjiafen	1963-1-19	7.04	8.00	0	25.8	1.7	0	0	0
zhangjiafen	1963-1-20	5.62	8.00	0	25.6	1.7	0	0	0
zhangjiafen	1963-1-21	6.46	8.00	0	25.3	1.7	0	0	0
zhangjiafen	1963-1-22	5.62	8.00	0	25.1	1.7	0	0	0
zhangjiafen	1963-1-23	4.80	8.00	0	24.8	1.7	0	0	0
zhangjiafen	1963-1-24	5.20	8.00	0	24.6	1.7	0	0	0
zhangjiafen	1963-1-25	7.06	8.00	0	24.4	1.7	0	0	0
zhangjiafen	1963-1-26	6.68	8.00	0	24.1	1.7	0	0	0
zhangjiafen	1963-1-27	7.07	8.00	0	24.0	1.7	0	0	0
zhangjiafen	1963-1-28	6.94	8.00	0.2	24.1	1.7	0	0	0
zhangjiafen	1963-1-29	7.44	8.00	0	23.9	1.7	0	0	0
zhangjiafen	1963-1-30	7.30	8.00	0	23.7	1.7	0	0	0
zhangjiafen	1963-1-31	6.38	8.00	0	23.4	1.7	0	0	0
zhangjiafen	1963-2-1	7.12	8.00	0	23.2	2.1	0	0	0
zhangjiafen	1963-2-2	10.90	8.00	0	22.9	2.1	0	0	0
zhangjiafen	1963-2-3	8.10	8.00	0	22.6	2.1	0	0	0
zhangjiafen	1963-2-4	5.90	8.00	0	22.3	2.1	0	0	0
zhangjiafen	1963-2-5	6.99	8.00	0	22.1	2.1	0	0	0
zhangjiafen	1963-2-6	7.88	8.00	0	21.8	2.1	0	0	0
zhangjiafen	1963-2-7	6.10	8.00	0	21.6	2.1	0	0	0
zhangjiafen	1963-2-8	4.88	8.00	0	21.3	2.1	0	0	0
zhangjiafen	1963-2-9	6.17	8.00	0	21.1	2.1	0	0	0
zhangjiafen	1963-2-10	6.18	8.00	0	20.8	2.1	0	0	0
zhangjiafen	1963-2-11	6.90	8.00	0	20.6	2.1	0	0	0
zhangjiafen	1963-2-12	6.90	8.00	0	20.4	2.1	0	0	0
zhangjiafen	1963-2-13	7.06	8.00	0	20.1	2.1	0	0	0
zhangjiafen	1963-2-14	7.50	8.00	0	19.9	2.1	0	0	0
zhangjiafen	1963-2-15	7.20	8.00	0.1	19.9	2.1	0	0	0
zhangjiafen	1963-2-16	7.82	8.00	0.1	19.9	2.1	0	0	0
zhangjiafen	1963-2-17	7.33	8.00	0	19.7	2.1	0	0	0
zhangjiafen	1963-2-18	7.47	8.00	0	19.5	2.1	0	0	0
zhangjiafen	1963-2-19	9.00	8.00	0	19.3	2.1	0	0	0
zhangjiafen	1963-2-20	8.25	8.00	0	19.1	2.1	0	0	0
zhangjiafen	1963-2-21	7.63	8.00	0	18.8	2.1	0	0	0
zhangjiafen	1963-2-22	9.89	8.00	0	18.6	2.1	0	0	0
zhangjiafen	1963-2-23	10.20	8.00	0	18.3	3.0	0	0	0
zhangjiafen	1963-2-24	10.80	8.00	0	18.0	3.0	0	0	0
zhangjiafen	1963-2-25	12.90	8.00	0	17.7	3.0	0	0	0
zhangjiafen	1963-2-26	10.50	8.00	0	17.5	3.0	0	0	0
zhangjiafen	1963-2-27	11.20	8.00	0	17.2	3.0	0	0	0
zhangjiafen	1963-2-28	13.40	8.00	0	16.9	3.0	0	0	0
zhangjiafen	1963-3-1	14.80	8.00	0	16.6	4.1	0	0	0
zhangjiafen	1963-3-2	14.50	8.00	0	16.2	4.1	0	0	0
zhangjiafen	1963-3-3	12.50	8.00	0	15.9	4.1	0	0	0
zhangjiafen	1963-3-4	11.80	8.00	0	15.5	4.1	0	0	0
zhangjiafen	1963-3-5	11.80	8.00	0	15.2	4.1	0	0	0
zhangjiafen	1963-3-6	10.50	8.00	0.6	16.2	4.1	0	0	0
zhangjiafen	1963-3-7	12.20	8.00	2.2	18.8	2.8	0	0	0
zhangjiafen	1963-3-8	12.20	8.00	2.1	21.3	2.8	0	0	0
zhangjiafen	1963-3-9	8.75	8.15	0.2	21.3	2.8	0	0	0
zhangjiafen	1963-3-10	7.44	8.00	0.1	21.4	2.8	0	0	0
zhangjiafen	1963-3-11	8.66	8.00	0	21.1	2.8	0	0	0
zhangjiafen	1963-3-12	8.00	8.00	0	20.8	2.8	0	0	0
zhangjiafen	1963-3-13	8.66	8.00	0	20.5	2.8	0	0	0
zhangjiafen	1963-3-14	8.66	8.00	0	20.2	2.8	0	0	0
zhangjiafen	1963-3-15	8.66	8.00	0	19.6	5.7	0	0	0
zhangjiafen	1963-3-16	8.00	8.00	0.1	19.4	5.1	0	0	0
zhangjiafen	1963-3-17	8.66	8.00	0.1	19.0	5.0	0	0	0
zhangjiafen	1963-3-18	9.31	8.00	0	18.3	7.0	0	0	0
zhangjiafen	1963-3-19	10.10	8.00	0	17.6	7.7	0	0	0
zhangjiafen	1963-3-20	10.90	8.00	0	17.5	0.7	0	0	0
zhangjiafen	1963-3-21	9.31	8.00	0	16.7	8.9	0	0	0
zhangjiafen	1963-3-22	8.66	8.00	0	16.3	4.6	0	0	0
zhangjiafen	1963-3-23	8.66	8.00	0	15.9	4.6	0	0	0
zhangjiafen	1963-3-24	6.88	8.00	0	15.6	4.3	0	0	0
zhangjiafen	1963-3-25	8.00	8.00	0	15.1	6.1	0	0	0
zhangjiafen	1963-3-26	8.00	8.00	0	14.7	5.6	0	0	0
zhangjiafen	1963-3-27	7.44	8.00	0.8	14.7	3.6	0	0	0
zhangjiafen	1963-3-28	8.00	8.00	0	14.4	4.5	0	0	0
zhangjiafen	1963-3-29	8.66	8.00	0	14.0	5.1	0	0	0
zhangjiafen	1963-3-30	8.66	8.00	0.7	15.1	3.5	0	0	0
zhangjiafen	1963-3-31	9.31	8.00	3.6	19.3	0.8	0	0	0
zhangjiafen	1963-4-1	9.31	8.00	0	18.7	5.4	0	0	0
zhangjiafen	1963-4-2	9.31	8.00	0	18.0	7.1	0	0	0
zhangjiafen	1963-4-3	9.31	8.00	0	17.5	5.5	0	0	0
zhangjiafen	1963-4-4	8.00	8.00	0	17.1	4.9	0	0	0
zhangjiafen	1963-4-5	8.00	8.00	0.2	17.4	4.2	0	0	0
zhangjiafen	1963-4-6	8.00	8.00	0	16.9	4.8	0	0	0
