859514.0810	4489814.5418	128
860014.0810	4485814.5418	64
860014.0810	4486314.5418	128
860014.0810	4486814.5418	1
860014.0810	4487314.5418	2
860014.0810	4487814.5418	4
860014.0810	4489314.5418	64
860014.0810	4489814.5418	128
860014.0810	4490314.5418	1
860514.0810	4485814.5418	64
860514.0810	4486314.5418	64
860514.0810	4486814.5418	1
860514.0810	4487314.5418	2
860514.0810	4487814.5418	4
860514.0810	4488314.5418	2
860514.0810	4489314.5418	128
860514.0810	4489814.5418	128
860514.0810	4490314.5418	1
860514.0810	4490814.5418	2
860514.0810	4491814.5418	1
860514.0810	4492314.5418	2
861014.0810	4485814.5418	128
861014.0810	4486314.5418	64
861014.0810	4486814.5418	1
861014.0810	4487314.5418	2
861014.0810	4487814.5418	1
861014.0810	4488314.5418	1
861014.0810	4488814.5418	2
861014.0810	4489314.5418	64
861014.0810	4489814.5418	128
861014.0810	4490314.5418	128
861014.0810	4490814.5418	1
861014.0810	4491314.5418	2
861014.0810	4491814.5418	1
861014.0810	4492314.5418	1
861014.0810	4492814.5418	1
861014.0810	4493314.5418	1
861014.0810	4493814.5418	2
861514.0810	4482814.5418	1
861514.0810	4484314.5418	1
861514.0810	4484814.5418	1
861514.0810	4485314.5418	1
861514.0810	4485814.5418	64
861514.0810	4486314.5418	64
861514.0810	4486814.5418	128
861514.0810	4487314.5418	1
861514.0810	4487814.5418	2
861514.0810	4488314.5418	1
861514.0810	4488814.5418	2
861514.0810	4489314.5418	64
861514.0810	4489814.5418	64
861514.0810	4490314.5418	64
861514.0810	4490814.5418	128
861514.0810	4491314.5418	1
861514.0810	4491814.5418	1
861514.0810	4492314.5418	1
861514.0810	4492814.5418	1
861514.0810	4493314.5418	2
861514.0810	4493814.5418	2
861514.0810	4494314.5418	1
861514.0810	4494814.5418	128
862014.0810	4472314.5418	1
862014.0810	4472814.5418	128
862014.0810	4473314.5418	1
862014.0810	4473814.5418	2
862014.0810	4482814.5418	128
862014.0810	4483314.5418	1
862014.0810	4483814.5418	1
862014.0810	4484314.5418	1
862014.0810	4484814.5418	1
862014.0810	4485314.5418	1
862014.0810	4485814.5418	1
862014.0810	4486314.5418	64
862014.0810	4486814.5418	128
862014.0810	4487314.5418	1
862014.0810	4487814.5418	2
862014.0810	4488314.5418	1
862014.0810	4488814.5418	2
862014.0810	4489314.5418	2
862014.0810	4489814.5418	64
862014.0810	4490314.5418	1
862014.0810	4490814.5418	64
862014.0810	4491314.5418	64
862014.0810	4491814.5418	128
862014.0810	4492314.5418	128
862014.0810	4492814.5418	1
862014.0810	4493314.5418	2
862014.0810	4493814.5418	128
862014.0810	4494314.5418	1
862014.0810	4494814.5418	1
862014.0810	4495314.5418	2
862514.0810	4471814.5418	128
862514.0810	4472314.5418	1
862514.0810	4472814.5418	1
862514.0810	4473314.5418	1
862514.0810	4473814.5418	1
862514.0810	4474314.5418	1
862514.0810	4474814.5418	1
862514.0810	4475314.5418	1
862514.0810	4475814.5418	1
862514.0810	4476314.5418	2
862514.0810	4477314.5418	1
862514.0810	4477814.5418	1
862514.0810	4478314.5418	1
862514.0810	4478814.5418	2
862514.0810	4479314.5418	2
862514.0810	4479814.5418	4
862514.0810	4482314.5418	64
862514.0810	4482814.5418	128
862514.0810	4483314.5418	128
862514.0810	4483814.5418	1
862514.0810	4484314.5418	1
