dt	dushikou	gangfangyao	maying	maoyupu	hulonggou	yunzhousk	zhenanpu	zhenningpu	yangtian	zhuanlou	paoliang	longguan	tianjiayao	dongshanmiao	diaoe	shangzhuangzi	nanbuzi	xiapu	baihepu	wanquansi	shicao	qianjiadian	heilongshan	qingyanggou	baichao	sidaogou	dongwankou	qiansongtai	hedaziying	dongmao	sandaoying	sihai	baoshansi	daodekeng	dengjiashanzi	sandaohe	labagoumen	xiaoliangqian	changshaoying	tanghekou	qifengcha	liulimiao	zhangjiafen
1990-4-30	12.1	9.1	18.4	19.1	19.1	20.8	21.9	20.8	30.5	20.0	24.5	30.5	27.1	34.5	31.5	38.3	46.0	35.3	40.1	28.8	38.0	35.7	25.2	28.0	27.5	26.1	31.0	24.2	34.0	40.5	38.3	41.0	0	39.7	15.2	34.7	37.4	38.0	40.3	37.4	0	35.5	40.1
1990-5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0
1990-5-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
1990-5-12	0	6.3	2.7	2.1	3.2	2.5	1.4	1.3	1.0	0	1.3	1.9	2.2	1.1	1.3	1.9	3.2	1.3	1.0	3.6	0	0	2.5	0.5	2.0	1.9	1.0	3.7	2.9	1.3	0.9	0	0	0	2.2	2.1	0	1.0	0	1.8	0	0	0
1990-5-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-15	0	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-17	0	0	1.2	0.1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-22	0.3	0	1.5	0.2	0	0.6	0	0	0.2	0	0	0	0	0	0	0	0.2	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0
1990-5-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-24	0.5	0	1.5	1.5	1.0	1.0	0.9	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0.5	1.5	1.7	1.4	3.0	5.0	0	0	0	0	0	1.7	0.5	0.1	0	0	0	0	0	0
1990-5-25	3.6	3.9	2.3	8.3	3.7	1.4	0.4	0.7	3.2	3.8	2.7	2.9	1.5	2.5	3.3	4.4	2.2	2.6	1.2	3.2	0	0.3	1.8	1.0	1.5	1.3	1.5	1.1	1.5	2.5	2.8	27.3	0	3.5	2.3	6.4	4.3	2.8	7.1	7.7	0	17.3	24.9
1990-5-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-5-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
1990-5-28	7.3	4.0	2.6	11.4	8.0	23.7	16.3	19.6	1.9	10.5	10.2	8.9	10.0	3.9	4.6	3.6	0.5	5.4	13.5	1.6	12.9	4.2	19.1	11.0	11.2	8.6	10.2	14.4	6.5	3.2	5.2	14.0	0	0	8.6	6.8	15.7	14.2	4.2	6.0	0	23.4	41.7
1990-5-29	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	20.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0.9
1990-5-30	12.7	7.5	14.8	11.4	14.0	14.0	15.8	16.0	21.1	16.1	3.7	15.0	15.7	20.8	0	27.9	18.0	25.3	26.0	17.1	24.4	17.7	13.9	15.0	18.0	13.3	9.4	17.2	19.4	15.7	17.4	28.0	0	42.7	12.1	12.3	14.4	13.2	11.5	18.4	0	17.1	15.8
1990-5-31	0.1	0	0	0.9	0	0.2	0	0.8	0.6	2.1	1.0	0.7	0	1.1	0	0	0	0.5	0.5	0.4	0.6	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0.2	0	0	0
1990-6-1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-6-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-6-3	5.7	4.8	7.0	8.1	8.5	7.6	6.9	6.4	8.4	1.2	0.7	0.2	1.2	3.3	0	0	9.6	0.9	7.2	11.6	5.7	2.3	5.9	16.7	10.5	10.3	3.3	27.2	6.4	11.2	1.2	4.2	0	3.5	12.0	24.9	1.4	8.4	0	4.1	0	0	6.7
1990-6-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-6-5	4.8	6.3	9.1	4.1	5.4	9.5	8.2	10.8	5.7	31.1	10.9	3.9	0	0.8	2.6	1.5	1.9	0.5	0.2	2.5	2.9	3.8	7.3	5.0	10.7	8.9	4.9	6.0	3.5	1.9	2.7	3.8	0	2.1	8.8	4.7	3.3	5.0	2.0	3.6	0	0	17.4
1990-6-6	5.6	2.6	6.0	8.8	9.0	9.8	9.0	9.1	12.8	7.8	11.6	9.5	13.3	14.6	11.5	9.2	7.3	4.5	5.3	9.9	1.5	0.3	8.6	10.1	12.0	12.9	9.2	17.6	18.5	8.0	4.2	0	0	4.9	11.9	12.9	3.6	3.4	0	1.2	0	0	0.2
1990-6-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0
1990-6-8	0	0.5	0	0.1	0	0	2.3	0	0.5	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0	0	0.4	0.2	3.8	0	0	0	7.7	2.6	0	2.9	0.2	0	0	7.6
1990-6-9	0	1.3	0.1	0	0.2	0	0	0.2	0.1	1.2	0	0.5	2.1	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-6-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6	0	0	0	0	0	0
1990-6-11	0	0.1	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0.2	0.3	0	0	0	0	0	0	0	0	0	0	0	1.1	0	0	0	0	1.0	14.0	0.7	0	0.3	0	0	0
1990-6-12	5.8	3.8	1.6	1.1	5.7	1.0	1.3	1.1	0.3	0	0	0.1	0	0.2	0	0	0	0.7	0.2	0	0	3.5	2.7	1.8	1.0	3.2	0.7	1.3	1.0	2.9	1.1	0	0	2.5	4.4	0.7	0	8.4	10.5	9.0	0	0	2.2
1990-6-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0
1990-6-14	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
1990-6-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0
1990-6-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-6-17	1.0	0	0.2	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0.7	3.1	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0
1990-6-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-6-19	0.5	0.7	0.2	0	0.3	2.0	0	0.4	0.2	0	0	0.3	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-6-20	27.6	17.0	22.2	25.4	26.9	26.5	30.4	10.9	13.9	17.2	12.7	14.6	21.7	10.0	10.5	26.9	15.7	18.8	15.5	13.2	25.1	13.8	30.8	38.9	21.4	25.6	21.9	17.3	11.4	24.8	28.9	28.8	12.7	27.2	24.7	8.0	36.3	26.7	21.5	13.7	16.3	29.7	14.5
1990-6-21	5.3	4.3	4.2	5.6	2.2	5.9	6.9	5.5	0.7	1.6	0	0.8	1.3	1.9	0	2.5	4.8	0.7	0.4	13.3	0	6.2	2.6	2.8	4.8	8.8	0.9	6.5	4.0	7.0	11.2	0	2.4	3.0	0	2.0	0.6	2.8	12.5	3.5	0	0	0.7
1990-6-22	5.6	0.7	0	0	4.6	0	0.1	0	2.5	1.0	0	0	2.1	0.2	0	0	0	0.7	0	0	0	0	7.0	2.9	2.0	1.3	0.3	5.1	0.5	0	0.5	0	0	0	0	3.1	0	0	2.2	0.2	0	0	0
1990-6-23	0	0	0	0	1.2	0.2	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	1.6	0	0	0	1.5	2.6	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
1990-6-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-6-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-6-26	2.1	0.6	2.8	1.7	1.8	0.8	0.4	1.1	0.4	3.8	1.3	1.8	2.6	2.2	4.5	1.7	0	1.4	1.2	0	0	0	0	3.5	4.0	2.4	4.1	3.7	5.2	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0
1990-6-27	20.9	0.4	0.5	4.3	8.9	1.8	0	4.1	0.3	1.1	0	0	1.1	0.7	2.6	0	0	0	0	0.8	0	0.2	4.3	1.4	8.3	6.5	1.5	9.3	8.2	4.1	1.2	0	10.0	3.7	0	2.4	18.4	30.0	14.9	6.8	2.0	0	21.8
1990-6-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	1.8	1.5	0	8.1	0	0	2.2	1.2	3.8	2.3	38.8	0	0	6.1
1990-6-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-6-30	11.6	7.4	4.5	4.4	4.7	1.4	0.5	2.1	0.3	3.2	0.5	0.5	0.6	0	0	0	0	0	0.3	0	0	0	0.8	4.3	0.8	0.8	0.8	0	0.8	0	0	0	0	3.5	0	2.0	0	0	0	0	0	0	0
1990-7-1	0	0	0	2.9	5.7	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0.8	1.8	0	0	0	10.2	0	0	0	0	0	0	0.1	2.0	0	0	0	0	0	0	0
1990-7-2	3.1	3.0	0.3	9.1	11.5	3.1	12.6	0.4	0	1.0	0	0	0	0	0	0	0	0	0.1	0	0	0	3.6	23.0	10.1	3.9	13.0	26.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-7-3	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0.1	0	0	0	8.0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0
1990-7-4	20.8	9.9	13.3	15.3	16.6	14.0	8.2	16.4	17.0	24.2	21.0	21.6	14.4	10.4	7.5	19.3	30.0	36.1	43.6	44.3	39.0	34.2	27.1	20.6	19.9	25.6	27.1	50.9	21.7	50.0	46.0	60.0	44.2	51.1	41.3	48.5	36.5	0	47.8	35.7	60.0	35.2	42.5
1990-7-5	0	0	1.9	0.2	0	2.5	0	0.1	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.1	0	30.0	0	0	0	0	0
1990-7-6	28.5	19.6	19.3	18.6	21.3	22.4	30.8	27.2	41.6	31.1	25.0	29.4	30.0	10.3	37.7	38.5	33.0	37.0	42.1	36.4	57.7	42.3	23.2	20.9	24.8	31.7	31.9	26.5	33.3	33.6	47.5	61.9	55.9	60.0	30.8	29.9	52.5	20.0	76.6	56.4	37.2	45.8	53.6
1990-7-7	11.8	9.4	9.4	8.4	9.8	7.4	8.0	7.5	6.6	5.0	5.0	3.4	5.8	6.2	5.3	9.5	15.5	10.8	13.5	10.0	20.1	17.9	15.6	10.2	18.0	13.8	12.4	14.4	10.4	22.0	17.3	22.5	27.4	16.3	17.3	31.6	29.9	19.0	33.5	31.6	27.4	29.8	33.5
1990-7-8	1.0	11.1	4.3	3.8	13.0	2.7	3.4	2.0	1.6	2.4	2.0	2.6	5.1	1.6	0.8	0	0	0.3	0	1.9	0	0	2.2	14.3	6.9	5.1	2.0	6.7	1.9	11.4	4.4	0	0	6.3	4.0	0.2	4.3	2.0	0	2.4	0	0	0
1990-7-9	0.5	1.1	0.7	0	2.2	0	0	0.3	3.1	2.0	1.8	0.2	5.3	3.9	1.2	10.4	7.8	13.2	16.6	9.4	17.6	8.5	0	0	4.0	1.1	2.8	0	3.7	11.2	9.3	10.8	12.8	12.9	0.6	0.1	7.3	15.5	20.4	19.4	7.2	7.7	8.6
1990-7-10	3.9	7.3	18.9	2.8	0.3	2.3	0	0	0.4	7.0	4.8	71.8	2.4	0.3	0	0.8	0	0.7	0	0	0	0	0	0	0	2.7	0	0	0	0	0.1	0	0	0	3.0	3.6	0	0	0	4.6	0	0	0
1990-7-11	0.3	0.4	0.7	1.9	0	0.2	9.7	3.7	0.7	1.8	6.8	1.0	0	0	0	0.4	3.5	0	0	1.2	0	0	0.2	0.7	2.1	7.5	6.6	1.9	0	1.2	0.5	0	0	0	0	0	0.1	0	0	0	0	0	0
1990-7-12	15.6	17.2	17.0	18.5	14.6	10.8	7.9	8.8	6.0	11.0	9.1	7.2	12.2	12.1	28.8	5.0	3.2	9.5	9.8	6.0	10.5	3.2	7.6	12.0	8.3	8.0	6.3	14.8	8.0	1.0	4.9	33.8	39.2	5.4	4.6	2.0	22.6	14.6	22.0	36.7	38.9	37.5	64.0
1990-7-13	1.7	1.5	5.6	2.6	8.2	2.3	4.2	1.9	6.8	3.4	8.2	4.5	8.4	9.9	9.8	11.3	8.2	3.2	2.7	12.2	7.1	3.3	9.0	9.3	6.3	5.8	7.3	20.0	3.3	16.8	12.1	2.7	3.4	18.5	10.5	20.4	29.5	6.3	12.5	3.4	8.2	5.5	8.9
1990-7-14	5.2	6.7	0.3	1.5	7.1	0	6.6	0	0.4	7.5	0	2.7	7.4	4.0	2.4	2.4	0	1.8	0.9	0	0	0.6	7.5	4.6	2.4	4.2	0	5.8	0	0	0	4.0	0	1.0	7.2	4.9	0	0.9	0	0	0	0	0.4
1990-7-15	3.7	7.7	6.4	2.7	6.5	5.3	2.4	1.6	6.7	9.8	6.1	2.9	5.2	3.6	0.6	2.1	12.0	3.5	4.8	8.0	4.4	9.3	6.9	2.2	6.6	8.8	10.3	19.4	9.7	9.5	8.1	3.0	4.2	12.7	21.7	5.5	4.5	4.9	2.5	4.9	11.6	7.3	3.3
1990-7-16	0.3	1.5	0	0	3.1	1.5	0	2.4	9.9	20.4	19.7	0.5	8.1	9.3	5.9	3.8	9.4	20.3	11.3	19.5	24.3	13.3	6.8	4.8	1.2	1.4	7.0	7.9	10.7	12.8	21.9	0	7.0	6.1	1.9	0	49.7	4.2	6.0	4.8	4.5	1.9	12.2
1990-7-17	6.7	2.8	1.7	8.8	3.8	11.2	0.8	1.8	7.0	2.2	2.8	2.1	1.3	19.3	36.7	9.3	1.8	9.4	52.8	8.8	18.4	7.0	12.4	10.7	6.6	10.5	23.1	11.6	17.8	4.5	8.4	0	11.2	8.0	7.9	13.0	3.6	4.5	5.6	21.8	3.0	5.8	3.6
1990-7-18	0	0	0	0	0	0	1.1	4.5	1.7	0.4	0	4.9	8.5	3.3	0	0	0	0	0	0	0	1.9	0	0.5	10.6	0	0	0	0	1.0	0	0	0	0	5.9	0	0	0	3.2	0.1	0	0	6.5
1990-7-19	0.5	0	0	0	0.2	0	0	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0.6	0.4	5.8	0	0	0	0	0	0
1990-7-20	0.4	1.2	0.2	1.0	1.5	1.3	1.8	1.9	17.8	6.0	3.6	11.2	15.0	4.5	11.5	12.3	4.8	6.6	13.5	6.4	5.6	0	4.9	5.5	0.3	6.3	2.0	0.6	1.0	1.9	2.2	0	0	1.6	0.8	0.4	0.4	3.5	0	0.2	0	0	0.6
1990-7-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-7-22	0	0.3	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-7-23	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-7-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	0
1990-7-25	0	4.7	0.9	1.0	0	1.6	0	0.8	0.5	0.8	0	0	0	0	0	0	0	1.0	0	2.0	0	0	2.8	3.1	0.8	0	0.9	0	2.1	0.7	1.2	0	0	3.8	2.7	1.1	0.2	2.5	0	0.2	0	0	1.3
1990-7-26	1.3	1.8	1.4	1.6	1.8	1.6	1.3	3.2	1.4	5.4	0.3	1.9	2.4	1.5	6.0	2.8	1.6	0.2	0	0.9	0	0	1.0	1.5	1.5	0	1.8	0	1.3	1.2	0.3	0.5	0	0.5	0.9	0.2	0	0.3	0	0.2	0	0	0.6
1990-7-27	2.0	0	0	0	0	4.9	0	2.1	0.6	2.2	1.7	0.9	2.3	1.9	6.2	0	1.4	0.6	0.9	0.9	5.8	2.3	2.3	0	1.1	0	1.6	5.3	1.5	0	0.6	0	7.4	1.7	5.7	22.9	13.3	3.5	18.9	5.7	9.2	3.6	2.1
1990-7-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	4.4	0	0	0	0	0	0	4.0	3.9	0
1990-7-29	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	3.0	5.3	3.8	7.8	3.6	1.2	5.5	0.3	0	3.3	3.7	2.9	3.6	5.3	4.1	0	0.6	0.1	2.2	1.2	4.2	1.5	4.0	0	0	3.4
1990-7-30	15.0	17.8	15.8	12.0	12.5	11.6	9.4	4.1	3.1	5.5	1.9	2.8	15.1	3.9	4.4	3.1	2.3	0.2	0	2.1	0	0	12.1	2.9	7.2	6.2	2.3	7.8	1.5	0.9	0.2	0	0	2.2	3.7	10.0	0.1	6.8	0	0	0	0	2.1
1990-7-31	14.9	13.1	13.8	9.7	9.5	11.4	9.1	10.8	1.7	11.4	5.8	9.0	0	0.7	0	0.9	0	0.6	0	0	0	0	0.3	0	1.4	2.4	1.2	0.6	0	0	4.5	0	0	30.3	1.2	0.4	3.5	0	0	0	0	0	1.1
1990-8-1	7.3	5.6	9.9	21.8	13.0	26.2	14.5	30.6	13.7	19.5	23.4	28.6	6.9	8.8	12.0	14.3	10.1	19.6	29.3	14.8	66.0	49.0	26.0	20.2	31.3	30.3	8.7	10.6	16.3	17.7	42.3	14.0	21.0	0	22.5	14.7	28.2	20.0	15.1	17.7	20.5	17.4	27.2
1990-8-2	0	0.4	0	0	1.7	0	0	0.4	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-8-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.3	0	0	0	0.2	0	0	0	0	0	0	0
1990-8-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-8-5	10.9	7.3	7.3	10.2	10.4	13.2	13.7	2.8	4.4	1.8	3.0	0.5	5.9	1.7	0	0	0	1.1	3.4	1.2	2.7	3.7	9.6	12.9	14.0	13.4	12.2	17.1	8.7	0.7	0.9	0	0	4.6	9.8	5.9	7.1	7.0	2.3	0	0	0	0.7
1990-8-6	18.2	16.7	13.8	6.2	8.6	10.9	6.9	14.0	5.4	17.4	8.6	71.9	6.1	4.3	22.0	6.1	4.2	4.1	2.8	3.0	0	2.4	10.7	7.5	6.0	11.3	6.9	7.2	4.7	1.8	3.0	0	0	2.6	30.8	45.4	2.0	1.8	0	0.9	0	1.2	5.8
1990-8-7	2.1	0	0.5	0.4	0.9	7.9	1.9	8.2	12.2	0.8	23.6	19.1	28.3	12.0	18.4	15.5	12.8	21.7	28.0	15.7	32.2	29.7	5.7	2.5	9.5	8.4	11.4	15.3	5.2	14.8	39.1	16.0	14.7	32.8	8.7	8.7	48.0	44.9	36.8	18.4	21.5	9.3	28.1
1990-8-8	2.2	0.8	0.7	0	0.4	0.8	12.4	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9	6.5	5.8	6.5	0.1	4.0	0	0	0	0	0	0	4.2	2.1	0	3.5	0	0	0	0	0
1990-8-9	2.7	2.7	6.8	2.4	19.5	0.6	1.5	3.2	4.1	12.0	10.7	6.3	7.3	5.2	19.0	9.6	6.4	9.6	12.2	4.0	9.7	8.6	2.8	6.8	2.2	2.4	3.2	2.2	4.6	2.2	6.2	4.8	7.7	1.9	1.0	0.2	1.3	0	26.5	7.1	5.5	4.6	5.5
1990-8-10	2.2	1.2	0.1	0.2	5.9	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0	0	2.4	0	2.1	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0
1990-8-11	5.0	4.8	4.9	4.1	5.7	3.9	4.7	4.8	8.3	4.8	8.9	14.5	18.6	10.9	9.8	7.4	5.3	7.1	4.0	3.1	1.9	2.6	5.7	4.4	4.2	4.4	6.4	3.2	3.5	5.7	5.1	22.7	46.9	1.4	4.0	1.5	2.6	5.2	25.6	34.5	19.4	20.2	46.5
1990-8-12	0.4	0	0.1	0	0.2	0.3	0.8	0.5	1.5	1.2	1.6	2.1	2.9	1.9	2.0	1.5	1.0	1.4	1.4	1.7	0	0.2	0	0	1.2	0.7	1.1	0	1.9	1.5	1.2	2.1	0	1.3	0	0.8	1.1	1.0	0	0.9	0	0	0.6
1990-8-13	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0
1990-8-14	0	0.9	1.0	0	0	0.1	0.2	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	1.7	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4
1990-8-15	10.7	7.3	21.6	4.5	2.0	11.1	3.5	10.8	0	2.0	2.2	4.2	2.1	0	0	0	0	0	0	0	0	0	0	12.0	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-8-16	0	1.6	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-8-17	0.9	5.7	0.6	0	13.1	0.5	0.4	0.9	0.2	1.6	0	0.6	0	0	0	0	0	0.4	0	0.5	0	0	0	0	0.1	0	0	0	0	0	0.5	0	0	0	0	0	0	0.2	0	0	0	0	0
